Ligand ID,Ligand,Target,Target ID,Target Gene Symbol,Target UniProt ID,Target Ensembl Gene ID,Target Species,Approved,Type,Action,Action comment,Primary Target,PubMed ID
12843,LY3463251,GDNF family receptor alpha like,2977.0,GFRAL,Q6UXV0,ENSG00000187871,Human,False,Agonist,Agonist,,False,36630958
12844,GRASP,GDNF family receptor alpha like,2977.0,GFRAL,Q6UXV0,ENSG00000187871,Human,False,Antagonist,Antagonist,,False,37506293
3052,geranylgeranyl diphosphate,geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Feedback inhibition,,False,16698791
3200,"(2E, 6E)-farnesylbisphosphonate",geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,17905588
3199,3-azageranylgeranyl diphosphate,geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,12014956
3198,BPH-252,geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,12014956
3198,BPH-252,geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,18800762
7977,BPH-608,geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,17535895
3188,BPH-628,geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,18800762
3188,BPH-628,geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,17535895
7976,BPH-629,geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,17535895
7975,BPH-675,geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,17535895
7978,BPH-676,geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,17535895
3196,BPH-715,geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,18800762
3189,BPH-742,geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,18800762
3191,compound 11 [PMID: 18800762],geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,18800762
3192,compound 12  [PMID: 12014956],geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,12014956
3194,compound 14 [PMID: 18800762],geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,18800762
3195,compound 16 [PMID: 18800762],geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,18800762
3193,compound 19 [PMID: 18800762],geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,18800762
3197,compound 47 [PMID: 18800762],geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,18800762
3186,compound 51 [PMID: 18800762],geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,18800762
3187,digeranyl bisphosphonate,geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,17208200
3187,digeranyl bisphosphonate,geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,18800762
3164,minodronic acid,geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,20394422
3164,minodronic acid,geranylgeranyl diphosphate synthase,643.0,GGPS1,O95749,ENSG00000152904,Human,False,Inhibitor,Inhibition,,False,18800762
14127,anamorelin,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,True,Agonist,Agonist,,False,25267366
10740,HM01,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Agonist,,False,25327342
5868,"L-692,429",ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Agonist,"Calcium release, IP<sub>3</sub> accumulation.",False,15905359
5868,"L-692,429",ghrelin receptor,246.0,Ghsr,O08725,ENSRNOG00000024119,Rat,False,Agonist,Agonist,GH release,False,8503009
9745,macimorelin,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,True,Agonist,Agonist,,True,12240910
1098,[des-octanoyl]ghrelin,ghrelin receptor,246.0,Ghsr,O08725,ENSRNOG00000024119,Rat,False,Agonist,Full agonist,,False,11314756|14763915
1100,examorelin,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Full agonist,,False,11061542
1099,ghrelin,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Full agonist,IP<sub>3</sub> accumulation,False,12907757|21402696
1099,ghrelin,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Full agonist,calcium release,False,15905359|10628755
1099,ghrelin,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Full agonist,,False,12907757|15905359
1099,ghrelin,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Full agonist,,False,11314756
1099,ghrelin,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Full agonist,,False,29233536
1093,GHRP-6,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Full agonist,,False,9092793|15905359
1093,GHRP-6,ghrelin receptor,246.0,Ghsr,O08725,ENSRNOG00000024119,Rat,False,Agonist,Full agonist,,False,9092793
1093,GHRP-6,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Full agonist,IP<sub>3</sub> accumulation,False,15905359
1093,GHRP-6,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Full agonist,Calcium release,False,15905359
5867,ibutamoren,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Full agonist,"Calcium release, IP<sub>3</sub> accumulation.",False,15905359|10427162
5867,ibutamoren,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Full agonist,,False,10427162
1092,pralmorelin,ghrelin receptor,246.0,Ghsr,O08725,ENSRNOG00000024119,Rat,True,Agonist,Full agonist,,False,9092793
1094,[<sup>125</sup>I][His<sup>9</sup>]ghrelin (human),ghrelin receptor,246.0,Ghsr,O08725,ENSRNOG00000024119,Rat,False,Agonist,Full agonist,,False,11522606
1094,[<sup>125</sup>I][His<sup>9</sup>]ghrelin (human),ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Full agonist,,False,11522606
1095,[<sup>125</sup>I]Tyr-Ala-hexarelin,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Full agonist,,False,11061542
1096,[<sup>125</sup>I][Tyr<sup>4</sup>]ghrelin (human),ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Full agonist,,False,11314756
1097,[<sup>35</sup>S]ibutamoren,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Full agonist,,False,9092793
5866,"SM-130,686",ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Partial agonist,IP<sub>3</sub> accumulation,False,18923064
5866,"SM-130,686",ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Partial agonist,,False,11741481
5869,wFw-Isn-NH<sub>2</sub>,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Agonist,Partial agonist,"IP<sub>3</sub> accumulation, ERK phosphotylation, binding",False,21402696
5868,"L-692,429",ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Allosteric modulator,Positive,,False,15905359
5871,Abbott 14c,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Antagonist,Antagonist,,False,16854051
1101,BIM 28163,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Antagonist,Antagonist,,False,15339248
1102,"[D-Arg<sup>1</sup>,D-Phe<sup>5</sup>,D-Trp<sup>7,9</sup>,Leu<sup>11</sup>]substance P",ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Antagonist,Antagonist,,False,12907757
5870,GSK1614343,ghrelin receptor,246.0,Ghsr,O08725,ENSRNOG00000024119,Rat,False,Antagonist,Antagonist,,False,21034740
5870,GSK1614343,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Antagonist,Antagonist,,False,20593439
5872,JMV3008,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Antagonist,Antagonist,,False,17927165
9734,liver enriched antimicrobial peptide 2,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Antagonist,Antagonist,,False,29233536
9060,PF-05190457,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Antagonist,Antagonist,,True,26784385
9060,PF-05190457,ghrelin receptor,246.0,Ghsr,O08725,ENSRNOG00000024119,Rat,False,Antagonist,Antagonist,,False,26784385
9060,PF-05190457,ghrelin receptor,246.0,Ghsr,Q99P50,ENSMUSG00000051136,Mouse,False,Antagonist,Antagonist,,False,26784385
14259,[<sup>18</sup>F]AQ-12,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Antagonist,Antagonist,,False,41143350
3538,YIL781,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Antagonist,Antagonist,,False,17656463
12413,PF-6870961,ghrelin receptor,246.0,Ghsr,O08725,ENSRNOG00000024119,Rat,False,Antagonist,Inverse agonist,,False,36631279
12413,PF-6870961,ghrelin receptor,246.0,GHSR,Q92847,ENSG00000121853,Human,False,Antagonist,Inverse agonist,,False,36631279
2270,GHRH,GHRH receptor,247.0,GHRHR,Q02643,ENSG00000106128,Human,False,Agonist,Agonist,,False,
6523,JI-38,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Agonist,Agonist,,False,20133784
6523,JI-38,GHRH receptor,247.0,GHRHR,Q02643,ENSG00000106128,Human,False,Agonist,Agonist,,False,24373935
9114,JMR-132,GHRH receptor,247.0,GHRHR,Q02643,ENSG00000106128,Human,False,Agonist,Agonist,,False,17261802
6998,sermorelin,GHRH receptor,247.0,GHRHR,Q02643,ENSG00000106128,Human,True,Agonist,Agonist,,True,
6959,tesamorelin,GHRH receptor,247.0,GHRHR,Q02643,ENSG00000106128,Human,True,Agonist,Agonist,,True,
3857,BIM28011,GHRH receptor,247.0,GHRHR,Q02643,ENSG00000106128,Human,False,Agonist,Full agonist,,False,8993400
1103,GHRH-(1-29)-NH<sub>2</sub> (human),GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Agonist,Full agonist,,False,1534126
1104,GHRH-(1-29)-NH<sub>2</sub> (rat),GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Agonist,Full agonist,,False,1534126
1105,GHRH-(1-29)-OH (human),GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Agonist,Full agonist,,False,1534126
3783,[<sup>125</sup>I]GHRH (human),GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Agonist,Full agonist,,False,11814616
1125,"[Ac-Tyr<sup>1</sup>, D-Arg<sup>2</sup>]GHRH-(1-29)-NH<sub>2</sub> (human)",GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,9892695|14755056|7991622|9145431
1106,JV-1-10,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,9892695
1107,JV-1-36,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,9892695|14755056|10542394
1108,JV-1-37,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,9892695
1109,JV-1-38,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,9892695|14755056|10542394
1110,JV-1-39,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,9892695
1111,JV-1-40,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,9892695
1112,JV-1-41,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,9892695
1113,JV-1-42,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,9892695
1114,JV-1-43,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,9892695
1115,JV-1-62,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,14755056
1116,JV-1-63,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,14755056
1117,MZ-4-169,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,7991622
1118,MZ-4-181,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,7991622
1119,MZ-4-243,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,7991622
1120,MZ-4-71,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,7991622|9145431
1121,MZ-5-156,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,9145431
1122,MZ-5-192,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,9145431
1123,MZ-5-78,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,9145431
1124,MZ-6-55,GHRH receptor,247.0,Ghrhr,Q02644,ENSRNOG00000011808,Rat,False,Antagonist,Antagonist,,False,9892695
3542,gastric inhibitory polypeptide,GIP receptor,248.0,GIPR,P48546,ENSG00000010310,Human,False,Agonist,Agonist,,False,26572091
8973,human GIP(1-30)NH2,GIP receptor,248.0,GIPR,P48546,ENSG00000010310,Human,False,Agonist,Agonist,,False,26572091
11429,tirzepatide,GIP receptor,248.0,GIPR,P48546,ENSG00000010310,Human,True,Agonist,Agonist,,False,30473097
1126,gastric inhibitory polypeptide,GIP receptor,248.0,Gipr,P43219,ENSRNOG00000015860,Rat,False,Agonist,Full agonist,,False,8795084
3542,gastric inhibitory polypeptide,GIP receptor,248.0,GIPR,P48546,ENSG00000010310,Human,False,Agonist,Full agonist,,False,7589426
3542,gastric inhibitory polypeptide,GIP receptor,248.0,Gipr,P43219,ENSRNOG00000015860,Rat,False,Agonist,Full agonist,,False,9226399
1129,GIP-(6-30)-amide,GIP receptor,248.0,Gipr,P43219,ENSRNOG00000015860,Rat,False,Agonist,Full agonist,,False,9226399
13769,retatrutide,GIP receptor,248.0,GIPR,P48546,ENSG00000010310,Human,False,Agonist,Full agonist,,False,35985340
13769,retatrutide,GIP receptor,248.0,GIPR,P48546,ENSG00000010310,Human,False,Agonist,Full agonist,,False,35985340
1131,[<sup>125</sup>I]GIP (human),GIP receptor,248.0,Gipr,P43219,ENSRNOG00000015860,Rat,False,Agonist,Full agonist,,False,8795084
1128,GIP-(10-30),GIP receptor,248.0,Gipr,P43219,ENSRNOG00000015860,Rat,False,Agonist,Partial agonist,,False,9226399
1130,GIP-(7-30),GIP receptor,248.0,Gipr,P43219,ENSRNOG00000015860,Rat,False,Agonist,Partial agonist,,False,9226399
14551,dGP1_035,GIP receptor,248.0,GIPR,P48546,ENSG00000010310,Human,False,Antagonist,Antagonist,,False,
8971,human GIP(3-30)NH2,GIP receptor,248.0,GIPR,P48546,ENSG00000010310,Human,False,Antagonist,Antagonist,,False,26572091
8970,human GIP(3-42)NH2,GIP receptor,248.0,GIPR,P48546,ENSG00000010310,Human,False,Antagonist,Antagonist,,False,16608883
8972,human GIP(5-30)NH2,GIP receptor,248.0,GIPR,P48546,ENSG00000010310,Human,False,Antagonist,Antagonist,,False,26572091
13316,maridebart cafraglutide,GIP receptor,248.0,,,,Monkey,False,Antagonist,Antagonist,,False,38316982
13316,maridebart cafraglutide,GIP receptor,248.0,GIPR,P48546,ENSG00000010310,Human,False,Antagonist,Antagonist,,False,38316982
13316,maridebart cafraglutide,GIP receptor,248.0,Gipr,P43219,ENSRNOG00000015860,Rat,False,Antagonist,Antagonist,,False,38316982
11998,mGIPAnt-1,GIP receptor,248.0,GIPR,P48546,ENSG00000010310,Human,False,Antagonist,Antagonist,,False,35710141
11998,mGIPAnt-1,GIP receptor,248.0,Gipr,Q0P543,ENSMUSG00000030406,Mouse,False,Antagonist,Antagonist,,False,35710141
9135,MK-0893,GIP receptor,248.0,GIPR,P48546,ENSG00000010310,Human,False,Antagonist,Antagonist,,False,22708876
3847,[Pro<sup>3</sup>]GIP,GIP receptor,248.0,Gipr,Q0P543,ENSMUSG00000030406,Mouse,False,Antagonist,Antagonist,,False,12627321
8970,human GIP(3-42)NH2,GIP receptor,248.0,GIPR,P48546,ENSG00000010310,Human,False,Antagonist,Binding,,False,16608883
7386,albiglutide,GLP-1 receptor,249.0,Glp1r,P32301,ENSRNOG00000001152,Rat,True,Agonist,Agonist,,False,15331566
13834,compound 73 [PMID: 40167442],GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,40167442
13834,compound 73 [PMID: 40167442],GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,40167442
12064,danuglipron,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,40257122
12064,danuglipron,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,35647711
14279,dapiglutide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,34705281
13970,ecnoglutide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,37364710
14376,elecoglipron,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,39495140
1135,exendin-4,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,True,Agonist,Agonist,,True,18412318
7387,lixisenatide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,True,Agonist,Agonist,,True,20570597
14092,lotiglipron,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,
13316,maridebart cafraglutide,GLP-1 receptor,249.0,Glp1r,P32301,ENSRNOG00000001152,Rat,False,Agonist,Agonist,,False,38316982
13316,maridebart cafraglutide,GLP-1 receptor,249.0,,,,Monkey,False,Agonist,Agonist,,False,38316982
13316,maridebart cafraglutide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,38316982
13924,mazdutide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,True,Agonist,Agonist,,False,
14175,naperiglipron,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,
9588,Peptide 5 [PMID: 28562585],GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,28562585
9588,Peptide 5 [PMID: 28562585],GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,28562585
14438,safiglipron,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,
9724,semaglutide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,True,Agonist,Agonist,,True,26308095
9724,semaglutide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,True,Agonist,Agonist,,True,26308095
13383,survodutide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,36356832
13383,survodutide,GLP-1 receptor,249.0,Glp1r,O35659,ENSMUSG00000024027,Mouse,False,Agonist,Agonist,,False,36356832
13315,taspoglutide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,20382695
14437,tifeglipron,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,
11429,tirzepatide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,True,Agonist,Agonist,,False,30473097
8544,WB4-24,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Agonist,,False,25176008
14316,glutazumab,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Binding,,False,29355505
14436,aleniglipron,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Full agonist,,False,
14358,conveglipron,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Full agonist,,False,39140772
13870,DA-302168S,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Full agonist,,False,40257122
3730,exendin-3,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Full agonist,,False,1704369
1135,exendin-4,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,True,Agonist,Full agonist,,True,15528268
1136,glucagon,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,True,Agonist,Full agonist,,False,15528268
1132,glucagon-like peptide 1-(7-36) amide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Full agonist,,False,15528268
3544,glucagon-like peptide 1-(7-37),GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Full agonist,,False,8404634
1133,liraglutide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,True,Agonist,Full agonist,,False,34705281
1133,liraglutide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,True,Agonist,Full agonist,,True,10794683
13924,mazdutide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,True,Agonist,Full agonist,,False,
13769,retatrutide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Full agonist,,False,35985340
13769,retatrutide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Full agonist,,False,35985340
1134,[<sup>125</sup>I]GLP-1-(7-36)-amide,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Full agonist,,False,15528268
3784,[<sup>125</sup>I]GLP-1-(7-37) (human),GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Agonist,Full agonist,,False,
12175,orforglipron,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,True,Agonist,Partial agonist,,False,33177239
7585,BETP,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Allosteric modulator,Positive,,False,24997604
11927,LSN3318839,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Allosteric modulator,Positive,,False,33721487
1138,exendin-(9-39),GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Antagonist,Antagonist,,False,15528268
6524,GLP-1-(9-36),GLP-1 receptor,249.0,Glp1r,P32301,ENSRNOG00000001152,Rat,False,Antagonist,Antagonist,,False,9261127
1137,[<sup>125</sup>I]exendin-(9-39),GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Antagonist,Antagonist,,False,15528268
884,T-0632,GLP-1 receptor,249.0,GLP1R,P43220,ENSG00000112164,Human,False,Antagonist,Antagonist,,False,11498540
10685,apraglutide,GLP-2 receptor,250.0,GLP2R,O95838,ENSG00000065325,Human,False,Agonist,Agonist,,False,30614011|32075870
9896,GLP-2 analogue 10,GLP-2 receptor,250.0,GLP2R,O95838,ENSG00000065325,Human,False,Agonist,Agonist,,False,29528634
14554,sonefpeglutide,GLP-2 receptor,250.0,GLP2R,O95838,ENSG00000065325,Human,False,Agonist,Agonist,,False,36410792
7049,teduglutide,GLP-2 receptor,250.0,GLP2R,O95838,ENSG00000065325,Human,True,Agonist,Agonist,,True,25859983|34705281
1140,glucagon-like peptide 2,GLP-2 receptor,250.0,Glp2r,Q9Z0W0,ENSRNOG00000003683,Rat,False,Agonist,Full agonist,,False,9990065
1141,glucagon-like peptide 2,GLP-2 receptor,250.0,Glp2r,Q9Z0W0,ENSRNOG00000003683,Rat,False,Agonist,Full agonist,,False,9990065
1140,glucagon-like peptide 2,GLP-2 receptor,250.0,GLP2R,O95838,ENSG00000065325,Human,False,Agonist,Full agonist,,False,11738243
1145,[Tyr<sup>34</sup>]GLP-2 (human),GLP-2 receptor,250.0,Glp2r,Q9Z0W0,ENSRNOG00000003683,Rat,False,Agonist,Full agonist,,False,9990065
1139,GLP-2-(1-29) (rat),GLP-2 receptor,250.0,Glp2r,Q9Z0W0,ENSRNOG00000003683,Rat,False,Agonist,Partial agonist,,False,9990065
1142,glucagon-like peptide 2-(2-33),GLP-2 receptor,250.0,Glp2r,Q9Z0W0,ENSRNOG00000003683,Rat,False,Agonist,Partial agonist,,False,9990065
1143,glucagon-like peptide 2-(3-33),GLP-2 receptor,250.0,GLP2R,O95838,ENSG00000065325,Human,False,Agonist,Partial agonist,,False,11738243
1144,glucagon-like peptide 2-(3-33),GLP-2 receptor,250.0,Glp2r,Q9Z0W0,ENSRNOG00000003683,Rat,False,Agonist,Partial agonist,,False,9990065
4131,AMPA,GluA1,444.0,GRIA1,P42261,ENSG00000155511,Human,False,Agonist,Full agonist,,False,
4070,(<i>S</i>)-5-fluorowillardiine,GluA1,444.0,GRIA1,P42261,ENSG00000155511,Human,False,Agonist,Full agonist,,False,
4077,[<sup>3</sup>H]AMPA,GluA1,444.0,GRIA1,P42261,ENSG00000155511,Human,False,Agonist,Full agonist,,False,
4133,aniracetam,GluA1,444.0,GRIA1,P42261,ENSG00000155511,Human,True,Allosteric modulator,Positive,,False,
4165,CX516,GluA1,444.0,GRIA1,P42261,ENSG00000155511,Human,False,Allosteric modulator,Positive,,False,
4166,CX546,GluA1,444.0,GRIA1,P42261,ENSG00000155511,Human,False,Allosteric modulator,Positive,,False,
4167,cyclothiazide,GluA1,444.0,GRIA1,P42261,ENSG00000155511,Human,True,Allosteric modulator,Positive,,False,11406188
4219,IDRA-21,GluA1,444.0,GRIA1,P42261,ENSG00000155511,Human,False,Allosteric modulator,Positive,,False,
