DrugID,DrugName,SideEffect
2472,Propofol,Amblyopia
2472,Propofol,Anaphylactic shock
2472,Propofol,Angioedema
2472,Propofol,Anxiety
2472,Propofol,Apnoea
2472,Propofol,Arrhythmia
2472,Propofol,Asthenia
2472,Propofol,Atrial fibrillation
2472,Propofol,Atrioventricular block
2472,Propofol,Coagulopathy
2472,Propofol,Bronchospasm
2472,Propofol,Bundle branch block
2472,Propofol,Cardiac output decreased
2472,Propofol,Chest pain
2472,Propofol,Confusional state
2472,Propofol,Feeling abnormal
2472,Propofol,Cough
2472,Propofol,Dehydration
2472,Propofol,Delirium
2472,Propofol,Depression
2472,Propofol,Diarrhoea
2472,Propofol,Diplopia
2472,Propofol,Dizziness
2472,Propofol,Dysgeusia
2472,Propofol,Dyspnoea
2472,Propofol,Ear pain
2472,Propofol,Oedema
2472,Propofol,Epilepsy
2472,Propofol,Rash
2472,Propofol,Dermatitis
2472,Propofol,Extravasation
2472,Propofol,Fatigue
2472,Propofol,Body temperature increased
2472,Propofol,Flushing
2472,Propofol,Hallucination
2472,Propofol,Headache
2472,Propofol,Cardiac arrest
2472,Propofol,Block heart
2472,Propofol,Cardiac failure
2472,Propofol,Haemorrhage
2472,Propofol,Haemoglobin
2472,Propofol,Hiccups
2472,Propofol,Hyperglycaemia
2472,Propofol,Hyperkalaemia
2472,Propofol,Hyperlipidaemia
2472,Propofol,Hypertension
2472,Propofol,Hyperventilation
2472,Propofol,Hypotension
2472,Propofol,Hysteria
2472,Propofol,Conversion disorder
2472,Propofol,Laryngospasm
2472,Propofol,Leukocytosis
2472,Propofol,Cramp muscle
2472,Propofol,Muscle spasms
2472,Propofol,Hypertonia
2472,Propofol,Hypotonia
2472,Propofol,Muscle relaxant therapy
2472,Propofol,Muscle rigidity
2472,Propofol,Myocardial infarction
2472,Propofol,Acute coronary syndrome
2472,Propofol,Nausea
2472,Propofol,Nystagmus
2472,Propofol,Oliguria
2472,Propofol,Pain
2472,Propofol,Pain in extremity
2472,Propofol,Pancreatitis
2472,Propofol,Paraesthesia
2472,Propofol,Pharyngitis
2472,Propofol,Phlebitis
2472,Propofol,Supraventricular extrasystoles
2472,Propofol,Pruritus
2472,Propofol,Pulmonary oedema
2472,Propofol,Renal failure
2472,Propofol,Rhabdomyolysis
2472,Propofol,Convulsion
2472,Propofol,Shivering
2472,Propofol,Chills
2472,Propofol,Salivary hypersecretion
2472,Propofol,Sneezing
2472,Propofol,Syncope
2472,Propofol,Loss of consciousness
2472,Propofol,Shock
2472,Propofol,Tachycardia
2472,Propofol,Supraventricular tachycardia
2472,Propofol,Thrombosis
2472,Propofol,Tinnitus
2472,Propofol,Tremor
2472,Propofol,Erythema
2472,Propofol,Urticaria
2472,Propofol,Ventricular fibrillation
2472,Propofol,Ventricular tachycardia
2472,Propofol,Vomiting
2472,Propofol,Wheezing
2472,Propofol,Dry mouth
2472,Propofol,Urinary retention
2472,Propofol,Atrial arrhythmia
2472,Propofol,Arrhythmia supraventricular
2472,Propofol,Agitation
2472,Propofol,Mood swings
2472,Propofol,Affect lability
2472,Propofol,Withdrawal symptom
2472,Propofol,Drug withdrawal syndrome
2472,Propofol,Neck stiffness
2472,Propofol,Musculoskeletal stiffness
2472,Propofol,Nuchal rigidity
2472,Propofol,Anticholinergic syndrome
2472,Propofol,Blood urea increased
2472,Propofol,Creatinine increased
2472,Propofol,Blood creatinine increased
2472,Propofol,Ventricular extrasystoles
2472,Propofol,Hypomagnesaemia
2472,Propofol,Drug effect increased
2472,Propofol,Intracranial pressure increased
2472,Propofol,Myocardial ischaemia
2472,Propofol,Opisthotonus
2472,Propofol,Eye pain
2472,Propofol,Metabolic acidosis
2472,Propofol,Myalgia
2472,Propofol,Musculoskeletal discomfort
2472,Propofol,Muscle twitching
2472,Propofol,Tachypnoea
2472,Propofol,Thinking abnormal
2472,Propofol,Mental disability
2472,Propofol,Abnormal dreams
2472,Propofol,Respiratory depression
2472,Propofol,Pulmonary function test decreased
2472,Propofol,Euphoric mood
2472,Propofol,Cardiac failure right
2472,Propofol,Right ventricular failure
2472,Propofol,Hypoxia
2472,Propofol,Sepsis
2472,Propofol,Ventricular bigeminy
2472,Propofol,Extrasystoles
2472,Propofol,Unspecified condition originating in the perinatal period
2472,Propofol,Neonatal disorder
2472,Propofol,Cloudy urine
2472,Propofol,Urine abnormality
2472,Propofol,Redness
2472,Propofol,Anaphylactoid reaction
2472,Propofol,Disinhibition
2472,Propofol,Postoperative fever
2472,Propofol,Stiffness
2472,Propofol,Movements involuntary
2472,Propofol,Dyskinesia
2472,Propofol,Bradycardia
2472,Propofol,Nodal tachycardia
2472,Propofol,Nodal arrhythmia
2472,Propofol,Neuropathy
2472,Propofol,Neuropathy peripheral
2472,Propofol,Electrocardiogram ST segment depression
2472,Propofol,Electrocardiogram abnormal
2472,Propofol,Urine color abnormal
2472,Propofol,Chromaturia
2472,Propofol,Burning in throat
2472,Propofol,Throat irritation
2472,Propofol,Stinging
2472,Propofol,Sweating increased
2472,Propofol,Hyperhidrosis
2472,Propofol,Upper airway obstruction
2472,Propofol,Bucking
2472,Propofol,Airway complication of anaesthesia
2472,Propofol,Moaning
2472,Propofol,Osmolality increased
2472,Propofol,Blood osmolarity increased
2472,Propofol,Insomnia
2472,Propofol,Pain during injection
2472,Propofol,Injection site pain
2472,Propofol,Ileus
2472,Propofol,Conjunctival hyperaemia
2472,Propofol,Tingling sensation
2472,Propofol,Somnolence
2472,Propofol,Hypoventilation
2472,Propofol,Respiratory failure
2472,Propofol,Abnormal vision
2472,Propofol,Visual impairment
2487,Protriptyline,Abdominal cramps
2487,Protriptyline,Abdominal pain
2487,Protriptyline,Adenitis
2487,Protriptyline,Lymphadenitis
2487,Protriptyline,Agranulocytosis
2487,Protriptyline,Alopecia
2487,Protriptyline,Anorexia
2487,Protriptyline,Decreased appetite
2487,Protriptyline,Anxiety
2487,Protriptyline,Arrhythmia
2487,Protriptyline,Asthenia
2487,Protriptyline,Ataxia
2487,Protriptyline,Confusional state
2487,Protriptyline,Feeling abnormal
2487,Protriptyline,Constipation
2487,Protriptyline,Libido decreased
2487,Protriptyline,Disturbance in sexual arousal
2487,Protriptyline,Delusion
2487,Protriptyline,Diarrhoea
2487,Protriptyline,Dizziness
2487,Protriptyline,Drowsiness
2487,Protriptyline,Somnolence
2487,Protriptyline,Oedema
2487,Protriptyline,Eosinophilia
2487,Protriptyline,Rash
2487,Protriptyline,Dermatitis
2487,Protriptyline,Fatigue
2487,Protriptyline,Flushing
2487,Protriptyline,Gynaecomastia
2487,Protriptyline,Hallucination
2487,Protriptyline,Headache
2487,Protriptyline,Block heart
2487,Protriptyline,Atrioventricular block
2487,Protriptyline,Hypertension
2487,Protriptyline,Hypotension
2487,Protriptyline,Orthostatic hypotension
2487,Protriptyline,Inappropriate antidiuretic hormone secretion
2487,Protriptyline,Jaundice
2487,Protriptyline,Leukopenia
2487,Protriptyline,Mydriasis
2487,Protriptyline,Myocardial infarction
2487,Protriptyline,Acute coronary syndrome
2487,Protriptyline,Nausea
2487,Protriptyline,Nightmare
2487,Protriptyline,Numbness
2487,Protriptyline,Sensory loss
2487,Protriptyline,Hypoaesthesia
2487,Protriptyline,Nocturia
2487,Protriptyline,Palpitations
2487,Protriptyline,Panic reaction
2487,Protriptyline,Ileus paralytic
2487,Protriptyline,Neuropathy peripheral
2487,Protriptyline,Petechiae
2487,Protriptyline,Pruritus
2487,Protriptyline,Psychotic disorder
2487,Protriptyline,Purpura
2487,Protriptyline,Vascular purpura
2487,Protriptyline,Convulsion
2487,Protriptyline,Stomatitis
2487,Protriptyline,Cerebrovascular accident
2487,Protriptyline,Tachycardia
2487,Protriptyline,Thrombocytopenia
2487,Protriptyline,Tinnitus
2487,Protriptyline,Tremor
2487,Protriptyline,Pollakiuria
2487,Protriptyline,Urticaria
2487,Protriptyline,Vomiting
2487,Protriptyline,Weight increased
2487,Protriptyline,Dry mouth
2487,Protriptyline,Urinary retention
2487,Protriptyline,Agitation
2487,Protriptyline,Withdrawal symptom
2487,Protriptyline,Drug withdrawal syndrome
2487,Protriptyline,Bone marrow depression
2487,Protriptyline,Pancytopenia
2487,Protriptyline,Accommodation disorder
2487,Protriptyline,Epigastric distress
2487,Protriptyline,Dyspepsia
2487,Protriptyline,Malaise
2487,Protriptyline,Discomfort
2487,Protriptyline,Ill-defined disorder
2487,Protriptyline,Disorientation
2487,Protriptyline,Extrapyramidal symptoms
2487,Protriptyline,Extrapyramidal disorder
2487,Protriptyline,Intraocular pressure increased
2487,Protriptyline,Taste peculiar
2487,Protriptyline,Dysgeusia
2487,Protriptyline,Black hairy tongue
2487,Protriptyline,Tongue discolouration
2487,Protriptyline,Galactorrhoea
2487,Protriptyline,Paresthesia of limbs
2487,Protriptyline,Paraesthesia
2487,Protriptyline,Hypomania
2487,Protriptyline,Erectile dysfunction
2487,Protriptyline,Vision blurred
2487,Protriptyline,Hyperpyrexia
2487,Protriptyline,Parotid swelling
2487,Protriptyline,Parotid gland enlargement
2487,Protriptyline,Coordination abnormal
2487,Protriptyline,Insomnia
2487,Protriptyline,Drug fever
2487,Protriptyline,Body temperature increased
2487,Protriptyline,Breast enlargement
2487,Protriptyline,Tingling sensation
2487,Protriptyline,Testicular swelling
2498,Pyridostigmine,Abdominal cramps
2498,Pyridostigmine,Abdominal pain
2498,Pyridostigmine,Gastrointestinal pain
2498,Pyridostigmine,Alopecia
2498,Pyridostigmine,Amblyopia
2498,Pyridostigmine,Asthenia
2498,Pyridostigmine,Asthma
2498,Pyridostigmine,Neck pain
2498,Pyridostigmine,Confusional state
2498,Pyridostigmine,Feeling abnormal
2498,Pyridostigmine,Diarrhoea
2498,Pyridostigmine,Drowsiness
2498,Pyridostigmine,Somnolence
2498,Pyridostigmine,Dysmenorrhoea
2498,Pyridostigmine,Epistaxis
2498,Pyridostigmine,Rash
2498,Pyridostigmine,Dermatitis
2498,Pyridostigmine,Fasciculation
2498,Pyridostigmine,Muscle contractions involuntary
2498,Pyridostigmine,Faecal incontinence
2498,Pyridostigmine,Flatulence
2498,Pyridostigmine,Headache
2498,Pyridostigmine,Cardiac arrest
2498,Pyridostigmine,Hypersensitivity
2498,Pyridostigmine,Hypoaesthesia
2498,Pyridostigmine,Hypotension
2498,Pyridostigmine,Lethargy
2498,Pyridostigmine,Miosis
2498,Pyridostigmine,Cramp muscle
2498,Pyridostigmine,Muscle spasms
2498,Pyridostigmine,Hypertonia
2498,Pyridostigmine,Nausea
2498,Pyridostigmine,Vermiculation
2498,Pyridostigmine,Abnormal behaviour
2498,Pyridostigmine,Pulmonary oedema
2498,Pyridostigmine,Respiratory paralysis
2498,Pyridostigmine,Convulsion
2498,Pyridostigmine,Salivary hypersecretion
2498,Pyridostigmine,Thrombophlebitis
2498,Pyridostigmine,Loss of consciousness
2498,Pyridostigmine,Pollakiuria
2498,Pyridostigmine,Urinary incontinence
2498,Pyridostigmine,Urticaria
2498,Pyridostigmine,Vertigo
2498,Pyridostigmine,Vomiting
2498,Pyridostigmine,Agitation
2498,Pyridostigmine,Acute bronchitis
2498,Pyridostigmine,Bronchitis
2498,Pyridostigmine,Tracheobronchitis
2498,Pyridostigmine,Eye pain
2498,Pyridostigmine,Dry skin
2498,Pyridostigmine,Myalgia
2498,Pyridostigmine,Musculoskeletal discomfort
2498,Pyridostigmine,Muscle twitching
2498,Pyridostigmine,Chest tightness
2498,Pyridostigmine,Chest discomfort
2498,Pyridostigmine,Borborygmi
2498,Pyridostigmine,Gastrointestinal sounds abnormal
2498,Pyridostigmine,"Hallucination, visual"
2498,Pyridostigmine,Sputum increased
2498,Pyridostigmine,Increased bronchial secretion
2498,Pyridostigmine,Pallor of skin
2498,Pyridostigmine,Pallor
2498,Pyridostigmine,Depressed mood
2498,Pyridostigmine,Paranoid delusions
2498,Pyridostigmine,Delusion
2498,Pyridostigmine,Cholinergic crisis
2498,Pyridostigmine,Cholinergic syndrome
2498,Pyridostigmine,Lacrimation
2498,Pyridostigmine,Lacrimation increased
2498,Pyridostigmine,Stiffness
2498,Pyridostigmine,Musculoskeletal stiffness
2498,Pyridostigmine,Bradycardia
2498,Pyridostigmine,Blood pressure increased
2498,Pyridostigmine,Numbness of tongue
2498,Pyridostigmine,Hypoaesthesia oral
2498,Pyridostigmine,Nicotinic effects
2498,Pyridostigmine,Sweating increased
2498,Pyridostigmine,Hyperhidrosis
2498,Pyridostigmine,Abdominal bloating
2498,Pyridostigmine,Abdominal distension
2498,Pyridostigmine,Tingling of extremity
2498,Pyridostigmine,Paraesthesia
2498,Pyridostigmine,Hypoesthesia tongue
1859,Mepyramine,Skin sensitisation
2499,Pyrimethamine,Anaphylactic shock
2499,Pyrimethamine,Anaemia megaloblastic
2499,Pyrimethamine,Anorexia
2499,Pyrimethamine,Decreased appetite
2499,Pyrimethamine,Toxic epidermal necrolysis
2499,Pyrimethamine,Erythema multiforme
2499,Pyrimethamine,Haematuria
2499,Pyrimethamine,Hypersensitivity
2499,Pyrimethamine,Leukopenia
2499,Pyrimethamine,Pancytopenia
2499,Pyrimethamine,Pulmonary eosinophilia
2499,Pyrimethamine,Stevens-Johnson syndrome
2499,Pyrimethamine,Thrombocytopenia
2499,Pyrimethamine,Vomiting
2499,Pyrimethamine,Atrophic glossitis
2502,Quazepam,Dizziness
2502,Quazepam,Drowsiness
2502,Quazepam,Somnolence
2502,Quazepam,Dyspepsia
2502,Quazepam,Fatigue
2502,Quazepam,Asthenia
2502,Quazepam,Headache
2502,Quazepam,Withdrawal syndrome
2502,Quazepam,Dry mouth
2502,Quazepam,Thinking abnormal
2502,Quazepam,Mental disability
2504,Quetiapine,Abdominal distension
2504,Quetiapine,Abdominal pain
2504,Quetiapine,Gastrointestinal pain
2504,Quetiapine,Aggression
2504,Quetiapine,Agranulocytosis
2504,Quetiapine,Amblyopia
2504,Quetiapine,Amenorrhoea
2504,Quetiapine,Amnesia
2504,Quetiapine,Retrograde amnesia
2504,Quetiapine,Anaphylactic shock
2504,Quetiapine,Anaemia
2504,Quetiapine,Hypochromic anaemia
2504,Quetiapine,Angina pectoris
2504,Quetiapine,Angioedema
2504,Quetiapine,Anorexia
2504,Quetiapine,Decreased appetite
2504,Quetiapine,Anxiety
2504,Quetiapine,Aphasia
2504,Quetiapine,Arthralgia
2504,Quetiapine,Musculoskeletal discomfort
2504,Quetiapine,Arthritis
2504,Quetiapine,Asthenia
2504,Quetiapine,Asthma
2504,Quetiapine,Ataxia
2504,Quetiapine,Atrial fibrillation
2504,Quetiapine,Back pain
2504,Quetiapine,Mental disorder
2504,Quetiapine,Blepharitis
2504,Quetiapine,Brain neoplasm
2504,Quetiapine,Breast cancer
2504,Quetiapine,Breast disorder
2504,Quetiapine,Breast swelling
2504,Quetiapine,Bronchitis
2504,Quetiapine,Bruxism
2504,Quetiapine,Bundle branch block
2504,Quetiapine,Candida infection
2504,Quetiapine,Vaginal moniliasis
2504,Quetiapine,Vulvovaginal candidiasis
2504,Quetiapine,Vulvovaginal mycotic infection
2504,Quetiapine,Cardiovascular disorder
2504,Quetiapine,Central nervous system disorder
2504,Quetiapine,Nervous system disorder
2504,Quetiapine,Neck pain
2504,Quetiapine,Chest pain
2504,Quetiapine,Infection
2504,Quetiapine,Confusional state
2504,Quetiapine,Feeling abnormal
2504,Quetiapine,Conjunctivitis
2504,Quetiapine,Connective tissue disorder
2504,Quetiapine,Constipation
2504,Quetiapine,Contusion
2504,Quetiapine,Cough
2504,Quetiapine,Cyanosis
2504,Quetiapine,Cystitis
2504,Quetiapine,Cystitis noninfective
2504,Quetiapine,Bladder pain
2504,Quetiapine,Deafness
2504,Quetiapine,Libido decreased
2504,Quetiapine,Disturbance in sexual arousal
2504,Quetiapine,Dysphagia
2504,Quetiapine,Dehydration
2504,Quetiapine,Delirium
2504,Quetiapine,Delusion
2504,Quetiapine,Dental caries
2504,Quetiapine,Depersonalisation
2504,Quetiapine,Depression
2504,Quetiapine,Dermatitis
2504,Quetiapine,Dermatitis exfoliative
2504,Quetiapine,Dermatitis contact
2504,Quetiapine,Diabetes mellitus
2504,Quetiapine,Diabetic ketoacidosis
2504,Quetiapine,Diarrhoea
2504,Quetiapine,Dizziness
2504,Quetiapine,Drooling
2504,Quetiapine,Dysarthria
2504,Quetiapine,Osteoarthritis
2504,Quetiapine,Dysgeusia
2504,Quetiapine,Dyskinesia
2504,Quetiapine,Dysmenorrhoea
2504,Quetiapine,Dyspepsia
2504,Quetiapine,Dyspnoea
2504,Quetiapine,Dysuria
2504,Quetiapine,Ear disorder
2504,Quetiapine,Ear pain
2504,Quetiapine,Ecchymosis
2504,Quetiapine,Eczema
2504,Quetiapine,Endocrine disorder
2504,Quetiapine,Eosinophilia
2504,Quetiapine,Toxic epidermal necrolysis
2504,Quetiapine,Epistaxis
2504,Quetiapine,Rash
2504,Quetiapine,Extrapyramidal disorder
2504,Quetiapine,Eye disorder
2504,Quetiapine,Fasting
2504,Quetiapine,Fatigue
2504,Quetiapine,Faecal incontinence
2504,Quetiapine,Body temperature increased
2504,Quetiapine,Flatulence
2504,Quetiapine,Gastritis
2504,Quetiapine,Gastroenteritis
2504,Quetiapine,Gastrooesophageal reflux disease
2504,Quetiapine,Gastrointestinal disorder
2504,Quetiapine,Gingival bleeding
2504,Quetiapine,Gingivitis
2504,Quetiapine,Glaucoma
2504,Quetiapine,Glossitis
2504,Quetiapine,Glycosuria
2504,Quetiapine,Gout
2504,Quetiapine,Gynaecomastia
2504,Quetiapine,Hallucination
2504,Quetiapine,Seasonal allergy
2504,Quetiapine,Rhinitis seasonal
2504,Quetiapine,Headache
2504,Quetiapine,Cardiac arrest
2504,Quetiapine,Cardiac disorder
2504,Quetiapine,Cardiac failure congestive
2504,Quetiapine,Haematemesis
2504,Quetiapine,Blood disorder
2504,Quetiapine,Subdural haematoma
2504,Quetiapine,Hemiplegia
2504,Quetiapine,Haemorrhage
2504,Quetiapine,Haemoglobin
2504,Quetiapine,Haemorrhoids
2504,Quetiapine,Hepatitis
2504,Quetiapine,Hiccups
2504,Quetiapine,Hostility
2504,Quetiapine,Hyperglycaemia
2504,Quetiapine,Hyperhidrosis
2504,Quetiapine,Hyperlipidaemia
2504,Quetiapine,Hyperphagia
2504,Quetiapine,Hyperprolactinaemia
2504,Quetiapine,Hypersensitivity
2504,Quetiapine,Hypertension
2504,Quetiapine,Hyperthyroidism
2504,Quetiapine,Hyperventilation
2504,Quetiapine,Hypoaesthesia
2504,Quetiapine,Hypoglycaemia
2504,Quetiapine,Hypokalaemia
2504,Quetiapine,Hyponatraemia
2504,Quetiapine,Hypotension
2504,Quetiapine,Orthostatic hypotension
2504,Quetiapine,Body temperature decreased
2504,Quetiapine,Hypothermia
2504,Quetiapine,Hypothyroidism
2504,Quetiapine,Immune system disorder
2504,Quetiapine,Inappropriate antidiuretic hormone secretion
2504,Quetiapine,Libido increased
2504,Quetiapine,Influenza
2504,Quetiapine,Intestinal obstruction
2504,Quetiapine,Irritability
2504,Quetiapine,Jaundice
2504,Quetiapine,Arthropathy
2504,Quetiapine,Renal failure acute
2504,Quetiapine,Cramps of lower extremities
2504,Quetiapine,Muscle spasms
2504,Quetiapine,Lethargy
2504,Quetiapine,Leukocytosis
2504,Quetiapine,Leukopenia
2504,Quetiapine,Leukorrhea
2504,Quetiapine,Vaginal discharge
2504,Quetiapine,Mediastinal disorder
2504,Quetiapine,Melaena
2504,Quetiapine,Menorrhagia
2504,Quetiapine,Menstrual disorder
2504,Quetiapine,Metrorrhagia
2504,Quetiapine,Movement disorder
2504,Quetiapine,Cramp muscle
2504,Quetiapine,Hypertonia
2504,Quetiapine,Muscle rigidity
2504,Quetiapine,Myocarditis
2504,Quetiapine,Myoclonus
2504,Quetiapine,Nasal congestion
2504,Quetiapine,Nasopharyngitis
2504,Quetiapine,Nausea
2504,Quetiapine,Drug withdrawal syndrome neonatal
2504,Quetiapine,Neoplasm
2504,Quetiapine,Nervousness
2504,Quetiapine,Tension
2504,Quetiapine,Neuralgia
2504,Quetiapine,Neuroleptic malignant syndrome
2504,Quetiapine,Neutropenia
2504,Quetiapine,Night sweats
2504,Quetiapine,Nightmare
2504,Quetiapine,Nocturia
2504,Quetiapine,Obesity
2504,Quetiapine,Orchitis
2504,Quetiapine,Orchitis noninfective
2504,Quetiapine,Pain
2504,Quetiapine,Pain in extremity
2504,Quetiapine,Pallor
2504,Quetiapine,Palpitations
2504,Quetiapine,Pancreatitis
2504,Quetiapine,Paraesthesia
2504,Quetiapine,Pelvic pain
2504,Quetiapine,Pharyngitis
2504,Quetiapine,Pneumonia
2504,Quetiapine,Polyuria
2504,Quetiapine,Urine output increased
2504,Quetiapine,Pregnancy
2504,Quetiapine,Priapism
2504,Quetiapine,Pruritus
2504,Quetiapine,Psoriasis
2504,Quetiapine,Psychotic disorder
2504,Quetiapine,Pulmonary embolism
2504,Quetiapine,Restless legs syndrome
2504,Quetiapine,Rhabdomyolysis
2504,Quetiapine,Rhinitis
2504,Quetiapine,Schizophrenia
2504,Quetiapine,Seborrhoeic dermatitis
2504,Quetiapine,Convulsion
2504,Quetiapine,Salivary hypersecretion
2504,Quetiapine,Sinus headache
2504,Quetiapine,Sinusitis
2504,Quetiapine,Skin ulcer
2504,Quetiapine,Somnambulism
2504,Quetiapine,Speech disorder
2504,Quetiapine,Stevens-Johnson syndrome
2504,Quetiapine,Erythema multiforme
2504,Quetiapine,Stomatitis
2504,Quetiapine,Cerebrovascular accident
2504,Quetiapine,Stuttering
2504,Quetiapine,Dysphemia
2504,Quetiapine,Suicide
2504,Quetiapine,Completed suicide
2504,Quetiapine,Suicide attempt
2504,Quetiapine,Sweating
2504,Quetiapine,Syncope
2504,Quetiapine,Loss of consciousness
2504,Quetiapine,Shock
2504,Quetiapine,Tachycardia
2504,Quetiapine,Sinus tachycardia
2504,Quetiapine,Thirst
2504,Quetiapine,Thrombocytopenia
2504,Quetiapine,Thrombophlebitis
2504,Quetiapine,Tinnitus
2504,Quetiapine,Toothache
2504,Quetiapine,Torsade de pointes
2504,Quetiapine,Tremor
2504,Quetiapine,Upper respiratory tract infection
2504,Quetiapine,Pollakiuria
2504,Quetiapine,Urinary incontinence
2504,Quetiapine,Urinary tract infection
2504,Quetiapine,Urinary tract disorder
2504,Quetiapine,Urethral disorder
2504,Quetiapine,Vaginal inflammation
2504,Quetiapine,Vaginal infection
2504,Quetiapine,Angiopathy
2504,Quetiapine,Vertigo
2504,Quetiapine,Disorder sight
2504,Quetiapine,Visual impairment
2504,Quetiapine,Vomiting
2504,Quetiapine,Vulvovaginitis
2504,Quetiapine,Water intoxication
2504,Quetiapine,Weight increased
2504,Quetiapine,Weight decreased
2504,Quetiapine,Dry mouth
2504,Quetiapine,Urinary retention
2504,Quetiapine,Choreoathetosis
2504,Quetiapine,Chills
2504,Quetiapine,Polydipsia
2504,Quetiapine,Ventricular arrhythmia
2504,Quetiapine,Atrioventricular block first degree
2504,Quetiapine,Akinesia
2504,Quetiapine,Stupor
2504,Quetiapine,Depressed level of consciousness
2504,Quetiapine,Agitation
2504,Quetiapine,Apathy
2504,Quetiapine,Flat affect
2504,Quetiapine,Mood swings
2504,Quetiapine,Affect lability
2504,Quetiapine,Oedema peripheral
2504,Quetiapine,Hypokinesia
2504,Quetiapine,Cataract
2504,Quetiapine,Mouth ulceration
2504,Quetiapine,Deep vein thrombosis
2504,Quetiapine,Migraine
2504,Quetiapine,Neck stiffness
2504,Quetiapine,Musculoskeletal stiffness
2504,Quetiapine,Nuchal rigidity
2504,Quetiapine,Alcohol intolerance
2504,Quetiapine,Hormone level abnormal
2504,Quetiapine,Buccoglossal syndrome
2504,Quetiapine,Creatinine increased
2504,Quetiapine,Blood creatinine increased
2504,Quetiapine,Tongue oedema
2504,Quetiapine,Tongue disorder
2504,Quetiapine,Gamma-glutamyltransferase increased
2504,Quetiapine,Accidental injury
2504,Quetiapine,Injury
2504,Quetiapine,Lactation female
2504,Quetiapine,Galactorrhoea
2504,Quetiapine,Manic psychosis
2504,Quetiapine,Mania
2504,Quetiapine,Accidental overdose
2504,Quetiapine,Bone pain
2504,Quetiapine,Eye pain
2504,Quetiapine,Paranoid reaction
2504,Quetiapine,Paranoia
2504,Quetiapine,Phosphatase alkaline increased
2504,Quetiapine,Blood alkaline phosphatase increased
2504,Quetiapine,Electrocardiogram QT prolonged
2504,Quetiapine,Aspartate aminotransferase increased
2504,Quetiapine,Alanine aminotransferase increased
2504,Quetiapine,Skin discolouration
2504,Quetiapine,Dry skin
2504,Quetiapine,Sinus congestion
2504,Quetiapine,Drug withdrawal syndrome
2504,Quetiapine,Accommodation disorder
2504,Quetiapine,Viral diarrhoea
2504,Quetiapine,Haemoglobin decreased
2504,Quetiapine,Malnutrition
2504,Quetiapine,Photosensitivity reaction
2504,Quetiapine,Unspecified disorder of skin and subcutaneous tissue
2504,Quetiapine,Skin disorder
2504,Quetiapine,Fatal outcomes
2504,Quetiapine,Malaise
2504,Quetiapine,Discomfort
2504,Quetiapine,Ill-defined disorder
2504,Quetiapine,Myalgia
2504,Quetiapine,Muscle twitching
2504,Quetiapine,Increased appetite
2504,Quetiapine,Abdominal pain upper
2504,Quetiapine,Disorientation
2504,Quetiapine,Disturbance in attention
2504,Quetiapine,Thinking abnormal
2504,Quetiapine,Mental disability
2504,Quetiapine,Extrapyramidal symptoms
2504,Quetiapine,Abnormal dreams
2504,Quetiapine,Dizziness postural
2504,Quetiapine,Muscle contractions involuntary
2504,Quetiapine,Euphoric mood
2504,Quetiapine,Dry throat
2504,Quetiapine,Upset stomach
2504,Quetiapine,Abdominal discomfort
2504,Quetiapine,Electrocardiogram QRS complex prolonged
2504,Quetiapine,Hepatic enzyme increased
2504,Quetiapine,Throat tightness
2504,Quetiapine,Edema hands
2504,Quetiapine,Dyslipidaemia
2504,Quetiapine,Erectile dysfunction
2504,Quetiapine,Parkinsonism
2504,Quetiapine,Rectal haemorrhage
2504,Quetiapine,Hepatobiliary disease
2504,Quetiapine,Nocturnal enuresis
2504,Quetiapine,Enuresis
2504,Quetiapine,Blood pressure diastolic decreased
2504,Quetiapine,Dry eye
2504,Quetiapine,Vision blurred
2504,Quetiapine,Depressive episode
2504,Quetiapine,Enlargement abdomen
2504,Quetiapine,Akathisia
2504,Quetiapine,Platelet count decreased
2504,Quetiapine,Pulse irregular
2504,Quetiapine,Heart rate irregular
2504,Quetiapine,Rash maculo-papular
2504,Quetiapine,Suicidal ideation
2504,Quetiapine,Hyperkinesia
2504,Quetiapine,Movements involuntary
2504,Quetiapine,Parkinsonian gait
2504,Quetiapine,Bradycardia
2504,Quetiapine,Lymphadenopathy
2504,Quetiapine,Tooth abscess
2504,Quetiapine,"Sudden death, cause unknown"
2504,Quetiapine,Sudden death
2504,Quetiapine,Electrocardiogram ST segment elevation
2504,Quetiapine,Electrocardiogram T wave inversion
2504,Quetiapine,Coordination abnormal
2504,Quetiapine,Electrocardiogram abnormal
2504,Quetiapine,Face oedema
2504,Quetiapine,Low density lipoprotein increased
2504,Quetiapine,High density lipoprotein decreased
2504,Quetiapine,Sexual dysfunction
2504,Quetiapine,Cough increased
2504,Quetiapine,Gait disturbance
2504,Quetiapine,Balance disorder
2504,Quetiapine,Blood glucose increased
2504,Quetiapine,Hot flush
2504,Quetiapine,Menopausal symptoms
2504,Quetiapine,Tardive dyskinesia
2504,Quetiapine,Drug interaction
2504,Quetiapine,Acne
2504,Quetiapine,Urine drug screen positive
2504,Quetiapine,Drug screen positive
2504,Quetiapine,Increased prolactin level
2504,Quetiapine,Blood prolactin increased
2504,Quetiapine,Infestation NOS
2504,Quetiapine,Infestation
2504,Quetiapine,Blood and lymphatic system disorders
2504,Quetiapine,Ear and labyrinth disorders
2504,Quetiapine,Sleep disorder
