DrugID,DrugName,SideEffect
2598.0,Rizatriptan,C0026821
2598.0,Rizatriptan,C0037763
2598.0,Rizatriptan,C0026858
2598.0,Rizatriptan,C0027051
2598.0,Rizatriptan,C0948089
2598.0,Rizatriptan,C0027497
2598.0,Rizatriptan,C0027765
2598.0,Rizatriptan,C0027769
2598.0,Rizatriptan,C0233494
2598.0,Rizatriptan,C0030193
2598.0,Rizatriptan,C0030252
2598.0,Rizatriptan,C0030469
2598.0,Rizatriptan,C0030554
2598.0,Rizatriptan,C0031350
2598.0,Rizatriptan,C0032617
2598.0,Rizatriptan,C1167965
2598.0,Rizatriptan,C0033774
2598.0,Rizatriptan,C0034880
2598.0,Rizatriptan,C0036572
2598.0,Rizatriptan,C0037383
2598.0,Rizatriptan,C0038454
2598.0,Rizatriptan,C0038990
2598.0,Rizatriptan,C0020458
2598.0,Rizatriptan,C0038999
2598.0,Rizatriptan,C0039070
2598.0,Rizatriptan,C0041657
2598.0,Rizatriptan,C0036974
2598.0,Rizatriptan,C0039231
2598.0,Rizatriptan,C0039971
2598.0,Rizatriptan,C0040264
2598.0,Rizatriptan,C0040822
2598.0,Rizatriptan,C0041834
2598.0,Rizatriptan,C0041912
2598.0,Rizatriptan,C0042023
2598.0,Rizatriptan,C0042109
2598.0,Rizatriptan,C0042510
2598.0,Rizatriptan,C0042514
2598.0,Rizatriptan,C0042571
2598.0,Rizatriptan,C0042963
2598.0,Rizatriptan,C0043144
2598.0,Rizatriptan,C0043352
2598.0,Rizatriptan,C0043387
2598.0,Rizatriptan,C0085593
2598.0,Rizatriptan,C0085616
2598.0,Rizatriptan,C0085623
2598.0,Rizatriptan,C0085631
2598.0,Rizatriptan,C0085635
2598.0,Rizatriptan,C0085636
2598.0,Rizatriptan,C0151610
2598.0,Rizatriptan,C0040409
2598.0,Rizatriptan,C0151744
2598.0,Rizatriptan,C0151786
2598.0,Rizatriptan,C0151827
2598.0,Rizatriptan,C0151888
2598.0,Rizatriptan,C0221100
2598.0,Rizatriptan,C0231274
2598.0,Rizatriptan,C1112320
2598.0,Rizatriptan,C0231528
2598.0,Rizatriptan,C0231835
2598.0,Rizatriptan,C0231919
2598.0,Rizatriptan,C0232461
2598.0,Rizatriptan,C0232487
2598.0,Rizatriptan,C0233407
2598.0,Rizatriptan,C0233414
2598.0,Rizatriptan,C0233485
2598.0,Rizatriptan,C0233565
2598.0,Rizatriptan,C0233794
2598.0,Rizatriptan,C0234192
2598.0,Rizatriptan,C0234222
2598.0,Rizatriptan,C0235146
2598.0,Rizatriptan,C0235234
2598.0,Rizatriptan,C0235266
2598.0,Rizatriptan,C0236000
2598.0,Rizatriptan,C0236024
2598.0,Rizatriptan,C0236068
2598.0,Rizatriptan,C0270996
2598.0,Rizatriptan,C0277925
2598.0,Rizatriptan,C0314719
2598.0,Rizatriptan,C0340865
2598.0,Rizatriptan,C0344232
2598.0,Rizatriptan,C0349506
2598.0,Rizatriptan,C0162830
2598.0,Rizatriptan,C0392699
2598.0,Rizatriptan,C0423153
2598.0,Rizatriptan,C0152227
2598.0,Rizatriptan,C0424295
2598.0,Rizatriptan,C0427008
2598.0,Rizatriptan,C0948525
2598.0,Rizatriptan,C0428977
2598.0,Rizatriptan,C0497247
2598.0,Rizatriptan,C0520966
2598.0,Rizatriptan,C0522224
2598.0,Rizatriptan,C0542571
2598.0,Rizatriptan,C0575081
2598.0,Rizatriptan,C0600142
2598.0,Rizatriptan,C0236075
2598.0,Rizatriptan,C0699828
2598.0,Rizatriptan,C0700200
2598.0,Rizatriptan,C0917799
2598.0,Rizatriptan,C0917801
2598.0,Rizatriptan,C1260880
2598.0,Rizatriptan,C0027441
2598.0,Rizatriptan,C1384666
2598.0,Rizatriptan,C0011053
2598.0,Rizatriptan,C1510410
2598.0,Rizatriptan,C2004489
2598.0,Rizatriptan,C2349423
2598.0,Rizatriptan,C2830004
2604.0,Rofecoxib,C0000731
2604.0,Rofecoxib,C0000737
2604.0,Rofecoxib,C0687713
2604.0,Rofecoxib,C0000768
2604.0,Rofecoxib,C0424605
2604.0,Rofecoxib,C0000833
2604.0,Rofecoxib,C0001824
2604.0,Rofecoxib,C0002170
2604.0,Rofecoxib,C0002874
2604.0,Rofecoxib,C0002962
2604.0,Rofecoxib,C0002965
2604.0,Rofecoxib,C0002994
2604.0,Rofecoxib,C0003467
2604.0,Rofecoxib,C0003862
2604.0,Rofecoxib,C0948594
2604.0,Rofecoxib,C0004093
2604.0,Rofecoxib,C0004096
2604.0,Rofecoxib,C0004238
2604.0,Rofecoxib,C0004604
2604.0,Rofecoxib,C0004936
2604.0,Rofecoxib,C0005758
2604.0,Rofecoxib,C0085932
2604.0,Rofecoxib,C0006142
2604.0,Rofecoxib,C0006266
2604.0,Rofecoxib,C0006277
2604.0,Rofecoxib,C0006444
2604.0,Rofecoxib,C0006826
2604.0,Rofecoxib,C0007117
2604.0,Rofecoxib,C0007642
2604.0,Rofecoxib,C0007787
2604.0,Rofecoxib,C0008031
2604.0,Rofecoxib,C0008325
2604.0,Rofecoxib,C0009319
2604.0,Rofecoxib,C0009450
2604.0,Rofecoxib,C0009676
2604.0,Rofecoxib,C1443060
2604.0,Rofecoxib,C0009763
2604.0,Rofecoxib,C0009806
2604.0,Rofecoxib,C0009938
2604.0,Rofecoxib,C0010200
2604.0,Rofecoxib,C0010692
2604.0,Rofecoxib,C0403632
2604.0,Rofecoxib,C0232849
2604.0,Rofecoxib,C0011334
2604.0,Rofecoxib,C0011615
2604.0,Rofecoxib,C0011616
2604.0,Rofecoxib,C0011991
2604.0,Rofecoxib,C0012833
2604.0,Rofecoxib,C0013240
2604.0,Rofecoxib,C0013295
2604.0,Rofecoxib,C0013378
2604.0,Rofecoxib,C0013395
2604.0,Rofecoxib,C0013404
2604.0,Rofecoxib,C0013428
2604.0,Rofecoxib,C0014518
2604.0,Rofecoxib,C0014591
2604.0,Rofecoxib,C0014868
2604.0,Rofecoxib,C0015230
2604.0,Rofecoxib,C0011603
2604.0,Rofecoxib,C0015672
2604.0,Rofecoxib,C0015967
2604.0,Rofecoxib,C0016204
2604.0,Rofecoxib,C0016382
2604.0,Rofecoxib,C0017152
2604.0,Rofecoxib,C0017160
2604.0,Rofecoxib,C0017168
2604.0,Rofecoxib,C0017181
2604.0,Rofecoxib,C0018524
2604.0,Rofecoxib,C0018681
2604.0,Rofecoxib,C0018802
2604.0,Rofecoxib,C0018834
2604.0,Rofecoxib,C0018932
2604.0,Rofecoxib,C0018944
2604.0,Rofecoxib,C0019112
2604.0,Rofecoxib,C0019158
2604.0,Rofecoxib,C0019284
2604.0,Rofecoxib,C0019348
2604.0,Rofecoxib,C0019360
2604.0,Rofecoxib,C0020443
2604.0,Rofecoxib,C0020461
2604.0,Rofecoxib,C0020517
2604.0,Rofecoxib,C0020538
2604.0,Rofecoxib,C0020546
2604.0,Rofecoxib,C0020580
2604.0,Rofecoxib,C0020625
2604.0,Rofecoxib,C0021092
2604.0,Rofecoxib,C0021308
2604.0,Rofecoxib,C0021400
2604.0,Rofecoxib,C0021564
2604.0,Rofecoxib,C0853348
2604.0,Rofecoxib,C0021843
2604.0,Rofecoxib,C0022346
2604.0,Rofecoxib,C0022660
2604.0,Rofecoxib,C0022661
2604.0,Rofecoxib,C0023067
2604.0,Rofecoxib,C0023530
2604.0,Rofecoxib,C0024103
2604.0,Rofecoxib,C0024299
2604.0,Rofecoxib,C0024305
2604.0,Rofecoxib,C0025290
2604.0,Rofecoxib,C0025345
2604.0,Rofecoxib,C0026821
2604.0,Rofecoxib,C0037763
2604.0,Rofecoxib,C0026848
2604.0,Rofecoxib,C0026858
2604.0,Rofecoxib,C0026946
2604.0,Rofecoxib,C0027051
2604.0,Rofecoxib,C0948089
2604.0,Rofecoxib,C0027424
2604.0,Rofecoxib,C0027441
2604.0,Rofecoxib,C0027497
2604.0,Rofecoxib,C0027707
2604.0,Rofecoxib,C0041349
2604.0,Rofecoxib,C0028734
2604.0,Rofecoxib,C0029877
2604.0,Rofecoxib,C0699744
2604.0,Rofecoxib,C0029882
2604.0,Rofecoxib,C0030201
2604.0,Rofecoxib,C1619712
2604.0,Rofecoxib,C0030252
2604.0,Rofecoxib,C0030305
2604.0,Rofecoxib,C0030312
2604.0,Rofecoxib,C0030554
2604.0,Rofecoxib,C0030794
2604.0,Rofecoxib,C0031350
2604.0,Rofecoxib,C0032285
2604.0,Rofecoxib,C0033774
2604.0,Rofecoxib,C0034063
2604.0,Rofecoxib,C0034065
2604.0,Rofecoxib,C0035243
2604.0,Rofecoxib,C0035455
2604.0,Rofecoxib,C0036396
2604.0,Rofecoxib,C0037199
2604.0,Rofecoxib,C0038325
2604.0,Rofecoxib,C0014742
2604.0,Rofecoxib,C0038354
2604.0,Rofecoxib,C0038358
2604.0,Rofecoxib,C0038363
2604.0,Rofecoxib,C0038454
2604.0,Rofecoxib,C0039070
2604.0,Rofecoxib,C0041657
2604.0,Rofecoxib,C0036974
2604.0,Rofecoxib,C0039231
2604.0,Rofecoxib,C0039503
2604.0,Rofecoxib,C0040034
2604.0,Rofecoxib,C0040264
2604.0,Rofecoxib,C0040425
2604.0,Rofecoxib,C0040460
2604.0,Rofecoxib,C0041834
2604.0,Rofecoxib,C0041912
2604.0,Rofecoxib,C0042029
2604.0,Rofecoxib,C0042109
2604.0,Rofecoxib,C0042267
2604.0,Rofecoxib,C0404521
2604.0,Rofecoxib,C0042485
2604.0,Rofecoxib,C0042571
2604.0,Rofecoxib,C0042740
2604.0,Rofecoxib,C0042769
2604.0,Rofecoxib,C0042963
2604.0,Rofecoxib,C0043094
2604.0,Rofecoxib,C0043246
2604.0,Rofecoxib,C0043251
2604.0,Rofecoxib,C3263723
2604.0,Rofecoxib,C0043352
2604.0,Rofecoxib,C0080274
2604.0,Rofecoxib,C0085593
2604.0,Rofecoxib,C0085605
2604.0,Rofecoxib,C0085649
2604.0,Rofecoxib,C0149744
2604.0,Rofecoxib,C0026636
2604.0,Rofecoxib,C0149745
2604.0,Rofecoxib,C0038362
2604.0,Rofecoxib,C0149871
2604.0,Rofecoxib,C0151436
2604.0,Rofecoxib,C2973529
2604.0,Rofecoxib,C0151636
2604.0,Rofecoxib,C0151786
2604.0,Rofecoxib,C0151970
2604.0,Rofecoxib,C0152031
2604.0,Rofecoxib,C0152086
2604.0,Rofecoxib,C0160087
2604.0,Rofecoxib,C0435002
2604.0,Rofecoxib,C0162830
2604.0,Rofecoxib,C0231170
2604.0,Rofecoxib,C0231528
2604.0,Rofecoxib,C0232492
2604.0,Rofecoxib,C0232493
2604.0,Rofecoxib,C0232498
2604.0,Rofecoxib,C0235234
2604.0,Rofecoxib,C0235884
2604.0,Rofecoxib,C0236075
2604.0,Rofecoxib,C0237314
2604.0,Rofecoxib,C0239340
2604.0,Rofecoxib,C0239377
2604.0,Rofecoxib,C0030196
2604.0,Rofecoxib,C0242073
2604.0,Rofecoxib,C0948349
2604.0,Rofecoxib,C0259817
2604.0,Rofecoxib,C0267356
2604.0,Rofecoxib,C0268000
2604.0,Rofecoxib,C0277525
2604.0,Rofecoxib,C0152517
2604.0,Rofecoxib,C0340865
2604.0,Rofecoxib,C0002792
2604.0,Rofecoxib,C0344232
2604.0,Rofecoxib,C0347721
2604.0,Rofecoxib,C0080194
2604.0,Rofecoxib,C0426576
2604.0,Rofecoxib,C0017178
2604.0,Rofecoxib,C0428977
2604.0,Rofecoxib,C0435630
2604.0,Rofecoxib,C0442874
2604.0,Rofecoxib,C0031117
2604.0,Rofecoxib,C0451641
2604.0,Rofecoxib,C0042018
2604.0,Rofecoxib,C0521616
2604.0,Rofecoxib,C0522035
2604.0,Rofecoxib,C0549493
2604.0,Rofecoxib,C0555971
2604.0,Rofecoxib,C0852977
2604.0,Rofecoxib,C0014544
2604.0,Rofecoxib,C0917801
2604.0,Rofecoxib,C0948525
2604.0,Rofecoxib,C1291078
2604.0,Rofecoxib,C1302752
2604.0,Rofecoxib,C0015256
2604.0,Rofecoxib,C2607914
2604.0,Rofecoxib,C2830004
2613.0,Ropinirole,C0000731
2613.0,Ropinirole,C0000737
2613.0,Ropinirole,C0687713
2613.0,Ropinirole,C0000833
2613.0,Ropinirole,C0001122
2613.0,Ropinirole,C0001339
2613.0,Ropinirole,C0001418
2613.0,Ropinirole,C0001824
2613.0,Ropinirole,C0001925
2613.0,Ropinirole,C0002170
2613.0,Ropinirole,C0002453
2613.0,Ropinirole,C0002622
2613.0,Ropinirole,C0002871
2613.0,Ropinirole,C0002884
2613.0,Ropinirole,C0002940
2613.0,Ropinirole,C0002962
2613.0,Ropinirole,C0002965
2613.0,Ropinirole,C0002994
2613.0,Ropinirole,C0003123
2613.0,Ropinirole,C0232462
2613.0,Ropinirole,C0003467
2613.0,Ropinirole,C0003537
2613.0,Ropinirole,C0003615
2613.0,Ropinirole,C0003811
2613.0,Ropinirole,C0003860
2613.0,Ropinirole,C0003862
2613.0,Ropinirole,C0948594
2613.0,Ropinirole,C0003864
2613.0,Ropinirole,C0003873
2613.0,Ropinirole,C0003962
2613.0,Ropinirole,C0004093
2613.0,Ropinirole,C0004096
2613.0,Ropinirole,C0004134
2613.0,Ropinirole,C0004153
2613.0,Ropinirole,C0003850
2613.0,Ropinirole,C0004238
2613.0,Ropinirole,C0004245
2613.0,Ropinirole,C0004604
2613.0,Ropinirole,C0004623
2613.0,Ropinirole,C0004691
2613.0,Ropinirole,C0004936
2613.0,Ropinirole,C0005683
2613.0,Ropinirole,C0005741
2613.0,Ropinirole,C0005747
2613.0,Ropinirole,C0005778
2613.0,Ropinirole,C0005779
2613.0,Ropinirole,C0005940
2613.0,Ropinirole,C0006107
2613.0,Ropinirole,C0006142
2613.0,Ropinirole,C0006144
2613.0,Ropinirole,C0006145
2613.0,Ropinirole,C0006277
2613.0,Ropinirole,C0006325
2613.0,Ropinirole,C0006384
2613.0,Ropinirole,C0006444
2613.0,Ropinirole,C0006826
2613.0,Ropinirole,C0006840
2613.0,Ropinirole,C0006852
2613.0,Ropinirole,C0700345
2613.0,Ropinirole,C1609512
2613.0,Ropinirole,C0007097
2613.0,Ropinirole,C0007103
2613.0,Ropinirole,C0476089
2613.0,Ropinirole,C0007107
2613.0,Ropinirole,C0007112
2613.0,Ropinirole,C0376358
2613.0,Ropinirole,C0007113
2613.0,Ropinirole,C0007114
2613.0,Ropinirole,C0007117
2613.0,Ropinirole,C0007137
2613.0,Ropinirole,C0007222
2613.0,Ropinirole,C0007286
2613.0,Ropinirole,C0007642
2613.0,Ropinirole,C0007787
2613.0,Ropinirole,C0007820
2613.0,Ropinirole,C0007859
2613.0,Ropinirole,C0008031
2613.0,Ropinirole,C0008325
2613.0,Ropinirole,C0008350
2613.0,Ropinirole,C0009319
2613.0,Ropinirole,C0009421
2613.0,Ropinirole,C0009450
2613.0,Ropinirole,C0009676
2613.0,Ropinirole,C1443060
2613.0,Ropinirole,C0009760
2613.0,Ropinirole,C0009763
2613.0,Ropinirole,C0009782
2613.0,Ropinirole,C0009806
2613.0,Ropinirole,C0009917
2613.0,Ropinirole,C0010200
2613.0,Ropinirole,C0010520
2613.0,Ropinirole,C0010692
2613.0,Ropinirole,C0403632
2613.0,Ropinirole,C0232849
2613.0,Ropinirole,C0011053
2613.0,Ropinirole,C0011124
2613.0,Ropinirole,C0855242
2613.0,Ropinirole,C0011168
2613.0,Ropinirole,C0011175
2613.0,Ropinirole,C0011206
2613.0,Ropinirole,C0011253
2613.0,Ropinirole,C0011334
2613.0,Ropinirole,C0011551
2613.0,Ropinirole,C0011570
2613.0,Ropinirole,C0011603
2613.0,Ropinirole,C0011615
2613.0,Ropinirole,C0011616
2613.0,Ropinirole,C0011630
2613.0,Ropinirole,C0011649
2613.0,Ropinirole,C0011849
2613.0,Ropinirole,C0011860
2613.0,Ropinirole,C0011991
2613.0,Ropinirole,C0012569
2613.0,Ropinirole,C0012813
2613.0,Ropinirole,C0012833
2613.0,Ropinirole,C0013295
2613.0,Ropinirole,C0013298
2613.0,Ropinirole,C0013312
2613.0,Ropinirole,C0013369
2613.0,Ropinirole,C0013378
2613.0,Ropinirole,C0013384
2613.0,Ropinirole,C0013390
2613.0,Ropinirole,C0013395
2613.0,Ropinirole,C0013404
2613.0,Ropinirole,C0013428
2613.0,Ropinirole,C0013447
2613.0,Ropinirole,C0013456
2613.0,Ropinirole,C0013595
2613.0,Ropinirole,C0013604
2613.0,Ropinirole,C0013922
2613.0,Ropinirole,C0014130
2613.0,Ropinirole,C0014457
2613.0,Ropinirole,C0014534
2613.0,Ropinirole,C0014549
2613.0,Ropinirole,C0014591
2613.0,Ropinirole,C0014724
2613.0,Ropinirole,C0014866
2613.0,Ropinirole,C0014868
2613.0,Ropinirole,C0014869
2613.0,Ropinirole,C0017168
2613.0,Ropinirole,C0015230
2613.0,Ropinirole,C0015371
2613.0,Ropinirole,C0015393
2613.0,Ropinirole,C0015397
2613.0,Ropinirole,C0015672
2613.0,Ropinirole,C0015732
2613.0,Ropinirole,C0015967
2613.0,Ropinirole,C0016204
2613.0,Ropinirole,C0016382
2613.0,Ropinirole,C0016397
2613.0,Ropinirole,C0016436
2613.0,Ropinirole,C0016867
2613.0,Ropinirole,C0242301
2613.0,Ropinirole,C0016977
2613.0,Ropinirole,C0017086
2613.0,Ropinirole,C0017152
2613.0,Ropinirole,C0017160
2613.0,Ropinirole,C0017178
2613.0,Ropinirole,C0017181
2613.0,Ropinirole,C0017565
2613.0,Ropinirole,C0017574
2613.0,Ropinirole,C0017601
2613.0,Ropinirole,C0017675
2613.0,Ropinirole,C0017979
2613.0,Ropinirole,C0018021
2613.0,Ropinirole,C0018099
2613.0,Ropinirole,C0018418
2613.0,Ropinirole,C0018520
2613.0,Ropinirole,C0018524
2613.0,Ropinirole,C0018681
2613.0,Ropinirole,C0018772
2613.0,Ropinirole,C1384666
2613.0,Ropinirole,C0018790
2613.0,Ropinirole,C0018799
2613.0,Ropinirole,C0018800
2613.0,Ropinirole,C0018801
2613.0,Ropinirole,C0018824
2613.0,Ropinirole,C0018926
2613.0,Ropinirole,C0018939
2613.0,Ropinirole,C0018944
2613.0,Ropinirole,C0018965
2613.0,Ropinirole,C0018979
2613.0,Ropinirole,C0018989
2613.0,Ropinirole,C0018991
2613.0,Ropinirole,C0019079
2613.0,Ropinirole,C0019080
2613.0,Ropinirole,C0518015
2613.0,Ropinirole,C0019112
2613.0,Ropinirole,C0019348
2613.0,Ropinirole,C0019360
2613.0,Ropinirole,C0019521
2613.0,Ropinirole,C0019825
2613.0,Ropinirole,C1527344
2613.0,Ropinirole,C0020175
2613.0,Ropinirole,C0020255
2613.0,Ropinirole,C0020433
2613.0,Ropinirole,C0020443
2613.0,Ropinirole,C0020453
2613.0,Ropinirole,C0020456
2613.0,Ropinirole,C0020458
2613.0,Ropinirole,C0020461
2613.0,Ropinirole,C0020517
2613.0,Ropinirole,C0020538
2613.0,Ropinirole,C0020550
2613.0,Ropinirole,C0020580
2613.0,Ropinirole,C0020615
2613.0,Ropinirole,C0020621
2613.0,Ropinirole,C0020625
2613.0,Ropinirole,C0020649
2613.0,Ropinirole,C0020651
2613.0,Ropinirole,C0020676
2613.0,Ropinirole,C0020903
2613.0,Ropinirole,C0021053
2613.0,Ropinirole,C0021141
2613.0,Ropinirole,C0021177
2613.0,Ropinirole,C0021400
2613.0,Ropinirole,C0021843
2613.0,Ropinirole,C0022104
2613.0,Ropinirole,C0559031
2613.0,Ropinirole,C0022107
2613.0,Ropinirole,C0022408
2613.0,Ropinirole,C0029408
2613.0,Ropinirole,C0022568
2613.0,Ropinirole,C0022575
2613.0,Ropinirole,C0314719
2613.0,Ropinirole,C0022602
2613.0,Ropinirole,C0022603
2613.0,Ropinirole,C0022650
2613.0,Ropinirole,C0392525
2613.0,Ropinirole,C0022660
2613.0,Ropinirole,C0022890
2613.0,Ropinirole,C0494559
2613.0,Ropinirole,C0022951
2613.0,Ropinirole,C0302813
2613.0,Ropinirole,C0023067
2613.0,Ropinirole,C0023218
2613.0,Ropinirole,C0037763
2613.0,Ropinirole,C0023380
2613.0,Ropinirole,C0023518
2613.0,Ropinirole,C0023530
2613.0,Ropinirole,C0023798
2613.0,Ropinirole,C0024236
2613.0,Ropinirole,C0024282
2613.0,Ropinirole,C0024299
2613.0,Ropinirole,C0024305
2613.0,Ropinirole,C0024312
2613.0,Ropinirole,C0024437
2613.0,Ropinirole,C0024528
2613.0,Ropinirole,C0231218
2613.0,Ropinirole,C0024894
2613.0,Ropinirole,C0025061
2613.0,Ropinirole,C0025202
2613.0,Ropinirole,C0025222
2613.0,Ropinirole,C0025323
2613.0,Ropinirole,C0025345
2613.0,Ropinirole,C0025874
2613.0,Ropinirole,C0026266
2613.0,Ropinirole,C0026821
2613.0,Ropinirole,C0026826
2613.0,Ropinirole,C0026827
2613.0,Ropinirole,C1142135
2613.0,Ropinirole,C0026846
2613.0,Ropinirole,C0026946
2613.0,Ropinirole,C0027051
2613.0,Ropinirole,C0948089
2613.0,Ropinirole,C0027121
2613.0,Ropinirole,C0027339
2613.0,Ropinirole,C0027424
2613.0,Ropinirole,C0027430
2613.0,Ropinirole,C0027441
2613.0,Ropinirole,C0027497
2613.0,Ropinirole,C0027540
2613.0,Ropinirole,C0027651
2613.0,Ropinirole,C0027697
2613.0,Ropinirole,C0027765
2613.0,Ropinirole,C0027769
2613.0,Ropinirole,C0233494
2613.0,Ropinirole,C0027796
2613.0,Ropinirole,C0027858
2613.0,Ropinirole,C0027932
2613.0,Ropinirole,C0027960
2613.0,Ropinirole,C0027962
2613.0,Ropinirole,C0028081
2613.0,Ropinirole,C0028084
2613.0,Ropinirole,C0028734
2613.0,Ropinirole,C0028754
2613.0,Ropinirole,C0028961
2613.0,Ropinirole,C0029456
2613.0,Ropinirole,C0029878
2613.0,Ropinirole,C0029882
2613.0,Ropinirole,C0029883
2613.0,Ropinirole,C0030193
2613.0,Ropinirole,C0030196
2613.0,Ropinirole,C0030232
2613.0,Ropinirole,C0030252
2613.0,Ropinirole,C0030305
2613.0,Ropinirole,C0030552
2613.0,Ropinirole,C0030554
2613.0,Ropinirole,C0030662
2613.0,Ropinirole,C0030846
2613.0,Ropinirole,C0030848
2613.0,Ropinirole,C0030920
2613.0,Ropinirole,C0031099
2613.0,Ropinirole,C0031117
2613.0,Ropinirole,C0031212
2613.0,Ropinirole,C0031350
2613.0,Ropinirole,C0031542
2613.0,Ropinirole,C0032231
2613.0,Ropinirole,C0032285
2613.0,Ropinirole,C0032371
2613.0,Ropinirole,C0032461
2613.0,Ropinirole,C0032533
2613.0,Ropinirole,C0032617
2613.0,Ropinirole,C1167965
2613.0,Ropinirole,C0033036
2613.0,Ropinirole,C0033046
2613.0,Ropinirole,C0033575
2613.0,Ropinirole,C0033581
2613.0,Ropinirole,C0033687
2613.0,Ropinirole,C0948586
2613.0,Ropinirole,C0033771
2613.0,Ropinirole,C0033774
2613.0,Ropinirole,C0033845
2613.0,Ropinirole,C0033860
2613.0,Ropinirole,C0033893
2613.0,Ropinirole,C0033975
2613.0,Ropinirole,C0034063
2613.0,Ropinirole,C0034065
2613.0,Ropinirole,C0034150
2613.0,Ropinirole,C1368065
2613.0,Ropinirole,C0034186
2613.0,Ropinirole,C0034359
2613.0,Ropinirole,C0034880
2613.0,Ropinirole,C0034882
2613.0,Ropinirole,C0687707
2613.0,Ropinirole,C0035229
2613.0,Ropinirole,C1145670
2613.0,Ropinirole,C0035243
2613.0,Ropinirole,C0035309
2613.0,Ropinirole,C0035455
2613.0,Ropinirole,C0036396
2613.0,Ropinirole,C0036454
2613.0,Ropinirole,C0036508
2613.0,Ropinirole,C0036572
2613.0,Ropinirole,C0036974
2613.0,Ropinirole,C0037036
2613.0,Ropinirole,C0037052
2613.0,Ropinirole,C0037195
2613.0,Ropinirole,C0037199
2613.0,Ropinirole,C0037274
2613.0,Ropinirole,C0037284
2613.0,Ropinirole,C0037299
2613.0,Ropinirole,C0037315
2613.0,Ropinirole,C0037383
2613.0,Ropinirole,C0037672
2613.0,Ropinirole,C0037822
2613.0,Ropinirole,C0038354
2613.0,Ropinirole,C0038358
2613.0,Ropinirole,C0038362
2613.0,Ropinirole,C0038367
2613.0,Ropinirole,C0149745
2613.0,Ropinirole,C0038525
2613.0,Ropinirole,C0038663
2613.0,Ropinirole,C0039070
2613.0,Ropinirole,C0041657
2613.0,Ropinirole,C0039103
2613.0,Ropinirole,C0039231
2613.0,Ropinirole,C0039240
2613.0,Ropinirole,C0039503
2613.0,Ropinirole,C0039584
2613.0,Ropinirole,C0039971
2613.0,Ropinirole,C0040034
2613.0,Ropinirole,C0040046
2613.0,Ropinirole,C0040053
2613.0,Ropinirole,C0040264
2613.0,Ropinirole,C0040409
2613.0,Ropinirole,C0040425
2613.0,Ropinirole,C0040435
2613.0,Ropinirole,C0040460
2613.0,Ropinirole,C0040485
2613.0,Ropinirole,C0040822
2613.0,Ropinirole,C0041912
2613.0,Ropinirole,C0041948
2613.0,Ropinirole,C0242528
2613.0,Ropinirole,C0041969
2613.0,Ropinirole,C0042023
2613.0,Ropinirole,C0042024
2613.0,Ropinirole,C0042029
2613.0,Ropinirole,C0042035
2613.0,Ropinirole,C0042075
2613.0,Ropinirole,C0042109
2613.0,Ropinirole,C0042131
2613.0,Ropinirole,C0042133
2613.0,Ropinirole,C0042134
2613.0,Ropinirole,C0042138
2613.0,Ropinirole,C0042345
2613.0,Ropinirole,C0042373
2613.0,Ropinirole,C0042420
2613.0,Ropinirole,C0700200
2613.0,Ropinirole,C0042514
2613.0,Ropinirole,C0042571
2613.0,Ropinirole,C0042594
2613.0,Ropinirole,C0042769
2613.0,Ropinirole,C0042847
2613.0,Ropinirole,C0042907
2613.0,Ropinirole,C0042928
2613.0,Ropinirole,C0042963
2613.0,Ropinirole,C0043094
2613.0,Ropinirole,C0043096
2613.0,Ropinirole,C0043144
2613.0,Ropinirole,C0043241
2613.0,Ropinirole,C0043349
2613.0,Ropinirole,C0043352
2613.0,Ropinirole,C0043387
2613.0,Ropinirole,C0080274
2613.0,Ropinirole,C0085583
2613.0,Ropinirole,C0085624
2613.0,Ropinirole,C0085628
2613.0,Ropinirole,C0549249
2613.0,Ropinirole,C0085631
2613.0,Ropinirole,C0085632
2613.0,Ropinirole,C0233471
2613.0,Ropinirole,C0085633
2613.0,Ropinirole,C0233472
2613.0,Ropinirole,C0085635
2613.0,Ropinirole,C0085636
2613.0,Ropinirole,C0085639
2613.0,Ropinirole,C0085649
2613.0,Ropinirole,C0085680
2613.0,Ropinirole,C0085681
2613.0,Ropinirole,C0086439
2613.0,Ropinirole,C0086543
2613.0,Ropinirole,C0086769
2613.0,Ropinirole,C0149514
2613.0,Ropinirole,C0040586
2613.0,Ropinirole,C0149725
2613.0,Ropinirole,C0149931
2613.0,Ropinirole,C0151205
2613.0,Ropinirole,C0151479
2613.0,Ropinirole,C0151539
2613.0,Ropinirole,C0151599
2613.0,Ropinirole,C0151603
2613.0,Ropinirole,C0268000
2613.0,Ropinirole,C0151610
2613.0,Ropinirole,C0151613
2613.0,Ropinirole,C0342579
2613.0,Ropinirole,C0853748
2613.0,Ropinirole,C0151625
2613.0,Ropinirole,C0151661
2613.0,Ropinirole,C0151662
2613.0,Ropinirole,C0151717
2613.0,Ropinirole,C0151744
2613.0,Ropinirole,C0151754
2613.0,Ropinirole,C0853149
2613.0,Ropinirole,C0151763
2613.0,Ropinirole,C0160390
2613.0,Ropinirole,C0151772
2613.0,Ropinirole,C0338831
2613.0,Ropinirole,C0151786
2613.0,Ropinirole,C0151824
2613.0,Ropinirole,C0151825
2613.0,Ropinirole,C0151826
2613.0,Ropinirole,C0151827
2613.0,Ropinirole,C0151836
2613.0,Ropinirole,C1456784
2613.0,Ropinirole,C0151849
