DrugID,DrugName,CID,ChEBI_ID,Pathway_ID,Pathway_Name,Evidence,Species
136,Afatinib,10184653,CHEBI:61390,R-HSA-1643713,Signaling by EGFR in Cancer,TAS,Homo sapiens
136,Afatinib,10184653,CHEBI:61390,R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer,TAS,Homo sapiens
136,Afatinib,10184653,CHEBI:61390,R-HSA-5638302,Signaling by Overexpressed Wild-Type EGFR in Cancer,TAS,Homo sapiens
136,Afatinib,10184653,CHEBI:61390,R-HSA-5638303,Inhibition of Signaling by Overexpressed EGFR,TAS,Homo sapiens
136,Afatinib,10184653,CHEBI:61390,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,TAS,Homo sapiens
136,Afatinib,10184653,CHEBI:61390,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,TAS,Homo sapiens
136,Afatinib,10184653,CHEBI:61390,R-HSA-9634285,Constitutive Signaling by Overexpressed ERBB2,TAS,Homo sapiens
136,Afatinib,10184653,CHEBI:61390,R-HSA-9652282,Drug-mediated inhibition of ERBB2 signaling,TAS,Homo sapiens
136,Afatinib,10184653,CHEBI:61390,R-HSA-9664565,Signaling by ERBB2 KD Mutants,TAS,Homo sapiens
136,Afatinib,10184653,CHEBI:61390,R-HSA-9665230,Drug resistance in ERBB2 KD mutants,TAS,Homo sapiens
136,Afatinib,10184653,CHEBI:61390,R-HSA-9665246,Resistance of ERBB2 KD mutants to neratinib,TAS,Homo sapiens
136,Afatinib,10184653,CHEBI:61390,R-HSA-9665249,Resistance of ERBB2 KD mutants to afatinib,TAS,Homo sapiens
136,Afatinib,10184653,CHEBI:61390,R-HSA-9665348,Signaling by ERBB2 ECD mutants,TAS,Homo sapiens
136,Afatinib,10184653,CHEBI:61390,R-HSA-9665686,Signaling by ERBB2 TMD/JMD mutants,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-1430728,Metabolism,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-193993,Mineralocorticoid biosynthesis,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-194002,Glucocorticoid biosynthesis,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-196071,Metabolism of steroid hormones,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-211859,Biological oxidations,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-211897,Cytochrome P450 - arranged by substrate type,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-211945,Phase I - Functionalization of compounds,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-211976,Endogenous sterols,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-212436,Generic Transcription Pathway,IEA,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-2262752,Cellular responses to stress,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-2990846,SUMOylation,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-392499,Metabolism of proteins,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-4090294,SUMOylation of intracellular receptors,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-597592,Post-translational protein modification,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-73857,RNA Polymerase II Transcription,IEA,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-74160,Gene expression (Transcription),IEA,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-8848021,Signaling by PTK6,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-8849473,PTK6 Expression,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-8878166,Transcriptional regulation by RUNX2,IEA,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-8939902,Regulation of RUNX2 expression and activity,IEA,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-8953897,Cellular responses to stimuli,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-8957322,Metabolism of steroids,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases,TAS,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-9614085,FOXO-mediated transcription,IEA,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",IEA,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-9634815,Transcriptional Regulation by NPAS4,IEA,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-9768759,Regulation of NPAS4 gene expression,IEA,Homo sapiens
151,Aldosterone,5839,CHEBI:27584,R-HSA-9768777,Regulation of NPAS4 gene transcription,IEA,Homo sapiens
153,Alectinib,49806720,CHEBI:90936,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
153,Alectinib,49806720,CHEBI:90936,R-HSA-1643685,Disease,TAS,Homo sapiens
153,Alectinib,49806720,CHEBI:90936,R-HSA-201556,Signaling by ALK,TAS,Homo sapiens
153,Alectinib,49806720,CHEBI:90936,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,TAS,Homo sapiens
153,Alectinib,49806720,CHEBI:90936,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,TAS,Homo sapiens
153,Alectinib,49806720,CHEBI:90936,R-HSA-9700206,Signaling by ALK in cancer,TAS,Homo sapiens
153,Alectinib,49806720,CHEBI:90936,R-HSA-9700645,ALK mutants bind TKIs,TAS,Homo sapiens
153,Alectinib,49806720,CHEBI:90936,R-HSA-9700649,Drug resistance of ALK mutants,TAS,Homo sapiens
153,Alectinib,49806720,CHEBI:90936,R-HSA-9717316,alectinib-resistant ALK mutants,TAS,Homo sapiens
154,Alendronic acid,2088,CHEBI:2567,R-HSA-1430728,Metabolism,TAS,Homo sapiens
154,Alendronic acid,2088,CHEBI:2567,R-HSA-191273,Cholesterol biosynthesis,TAS,Homo sapiens
154,Alendronic acid,2088,CHEBI:2567,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
154,Alendronic acid,2088,CHEBI:2567,R-HSA-8957322,Metabolism of steroids,TAS,Homo sapiens
154,Alendronic acid,2088,CHEBI:2567,R-HSA-9969896,Lanosterol biosynthesis,TAS,Homo sapiens
162,Alimemazine,5574,CHEBI:9725,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
162,Alimemazine,5574,CHEBI:9725,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
162,Alimemazine,5574,CHEBI:9725,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
162,Alimemazine,5574,CHEBI:9725,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
162,Alimemazine,5574,CHEBI:9725,R-HSA-390650,Histamine receptors,TAS,Homo sapiens
162,Alimemazine,5574,CHEBI:9725,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
163,Aliskiren,5493444,CHEBI:601027,R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins,TAS,Homo sapiens
163,Aliskiren,5493444,CHEBI:601027,R-HSA-2980736,Peptide hormone metabolism,TAS,Homo sapiens
163,Aliskiren,5493444,CHEBI:601027,R-HSA-392499,Metabolism of proteins,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-1266738,Developmental Biology,IEA,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-1430728,Metabolism,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-1643685,Disease,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-196854,Metabolism of vitamins and cofactors,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-211859,Biological oxidations,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-211897,Cytochrome P450 - arranged by substrate type,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-211916,Vitamins,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-211945,Phase I - Functionalization of compounds,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-212165,Epigenetic regulation of gene expression,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-212165,Epigenetic regulation of gene expression,IEA,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-2187338,Visual phototransduction,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-5362517,Signaling by Retinoic Acid,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-5365859,RA biosynthesis pathway,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-5579004,Defective CYP26C1 causes FFDD4,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-5579029,Metabolic disorders of biological oxidation enzymes,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-5668914,Diseases of metabolism,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-6806667,Metabolism of fat-soluble vitamins,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-74160,Gene expression (Transcription),TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-74160,Gene expression (Transcription),IEA,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-9006931,Signaling by Nuclear Receptors,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-9709957,Sensory Perception,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-975634,Retinoid metabolism and transport,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-9818564,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-9818564,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,IEA,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-9841922,MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-9841922,MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis,IEA,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-9843743,Transcriptional regulation of brown and beige adipocyte differentiation,IEA,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-9843745,Adipogenesis,IEA,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-9844594,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,IEA,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-9851695,Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-9851695,Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes,IEA,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-9917777,Epigenetic regulation by WDR5-containing histone modifying complexes,TAS,Homo sapiens
164,Alitretinoin,449171,CHEBI:50648,R-HSA-9917777,Epigenetic regulation by WDR5-containing histone modifying complexes,IEA,Homo sapiens
167,Alloin,9866696,CHEBI:73222,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
167,Alloin,9866696,CHEBI:73222,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
167,Alloin,9866696,CHEBI:73222,R-HSA-388396,GPCR downstream signalling,TAS,Homo sapiens
167,Alloin,9866696,CHEBI:73222,R-HSA-418594,G alpha (i) signalling events,TAS,Homo sapiens
167,Alloin,9866696,CHEBI:73222,R-HSA-420499,Class C/3 (Metabotropic glutamate/pheromone receptors),TAS,Homo sapiens
167,Alloin,9866696,CHEBI:73222,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
167,Alloin,9866696,CHEBI:73222,R-HSA-9709957,Sensory Perception,IEA,Homo sapiens
167,Alloin,9866696,CHEBI:73222,R-HSA-9709957,Sensory Perception,TAS,Homo sapiens
167,Alloin,9866696,CHEBI:73222,R-HSA-9717189,Sensory perception of taste,IEA,Homo sapiens
167,Alloin,9866696,CHEBI:73222,R-HSA-9717189,Sensory perception of taste,TAS,Homo sapiens
167,Alloin,9866696,CHEBI:73222,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",IEA,Homo sapiens
167,Alloin,9866696,CHEBI:73222,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",TAS,Homo sapiens
173,Alogliptin,11450633,CHEBI:72323,R-HSA-2980736,Peptide hormone metabolism,TAS,Homo sapiens
173,Alogliptin,11450633,CHEBI:72323,R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",TAS,Homo sapiens
173,Alogliptin,11450633,CHEBI:72323,R-HSA-392499,Metabolism of proteins,TAS,Homo sapiens
173,Alogliptin,11450633,CHEBI:72323,R-HSA-400508,"Incretin synthesis, secretion, and inactivation",TAS,Homo sapiens
175,Alosetron,2099,CHEBI:253342,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,TAS,Homo sapiens
175,Alosetron,2099,CHEBI:253342,R-HSA-112315,Transmission across Chemical Synapses,TAS,Homo sapiens
175,Alosetron,2099,CHEBI:253342,R-HSA-112316,Neuronal System,TAS,Homo sapiens
181,Alprostadil,5280723,CHEBI:15544,R-HSA-1643685,Disease,TAS,Homo sapiens
181,Alprostadil,5280723,CHEBI:15544,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
181,Alprostadil,5280723,CHEBI:15544,R-HSA-425407,SLC-mediated transmembrane transport,TAS,Homo sapiens
181,Alprostadil,5280723,CHEBI:15544,R-HSA-5619095,"Defective SLCO2A1 causes primary, autosomal recessive hypertrophic osteoarthropathy 2 (PHOAR2)",TAS,Homo sapiens
181,Alprostadil,5280723,CHEBI:15544,R-HSA-5619102,SLC transporter disorders,TAS,Homo sapiens
181,Alprostadil,5280723,CHEBI:15544,R-HSA-5619115,Disorders of transmembrane transporters,TAS,Homo sapiens
181,Alprostadil,5280723,CHEBI:15544,R-HSA-879518,Organic anion transport by SLCO transporters,TAS,Homo sapiens
181,Alprostadil,5280723,CHEBI:15544,R-HSA-9955298,SLC-mediated transport of organic anions,TAS,Homo sapiens
183,Altretamine,2123,CHEBI:24564,R-HSA-6783310,Fanconi Anemia Pathway,IEA,Homo sapiens
183,Altretamine,2123,CHEBI:24564,R-HSA-73894,DNA Repair,IEA,Homo sapiens
183,Altretamine,2123,CHEBI:24564,R-HSA-9750126,Drug-induced formation of DNA interstrand crosslinks,IEA,Homo sapiens
196,Alvocidib,5287969,CHEBI:47344,R-HSA-1640170,Cell Cycle,TAS,Homo sapiens
196,Alvocidib,5287969,CHEBI:47344,R-HSA-453279,Mitotic G1 phase and G1/S transition,TAS,Homo sapiens
196,Alvocidib,5287969,CHEBI:47344,R-HSA-69231,Cyclin D associated events in G1,TAS,Homo sapiens
196,Alvocidib,5287969,CHEBI:47344,R-HSA-69236,G1 Phase,TAS,Homo sapiens
196,Alvocidib,5287969,CHEBI:47344,R-HSA-69278,"Cell Cycle, Mitotic",TAS,Homo sapiens
196,Alvocidib,5287969,CHEBI:47344,R-HSA-9754119,Drug-mediated inhibition of CDK4/CDK6 activity,TAS,Homo sapiens
197,Amantadine,2130,CHEBI:2618,R-HSA-1643685,Disease,TAS,Homo sapiens
197,Amantadine,2130,CHEBI:2618,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
197,Amantadine,2130,CHEBI:2618,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
197,Amantadine,2130,CHEBI:2618,R-HSA-9694516,SARS-CoV-2 Infection,TAS,Homo sapiens
197,Amantadine,2130,CHEBI:2618,R-HSA-9694614,Attachment and Entry,TAS,Homo sapiens
197,Amantadine,2130,CHEBI:2618,R-HSA-9772572,Early SARS-CoV-2 Infection Events,TAS,Homo sapiens
197,Amantadine,2130,CHEBI:2618,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
199,Ambrisentan,6918493,CHEBI:135949,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
199,Ambrisentan,6918493,CHEBI:135949,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
199,Ambrisentan,6918493,CHEBI:135949,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
199,Ambrisentan,6918493,CHEBI:135949,R-HSA-375276,Peptide ligand-binding receptors,TAS,Homo sapiens
199,Ambrisentan,6918493,CHEBI:135949,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
207,Amikacin,37768,CHEBI:2637,R-HSA-1643685,Disease,TAS,Homo sapiens
207,Amikacin,37768,CHEBI:2637,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
207,Amikacin,37768,CHEBI:2637,R-HSA-9638737,Action of antimicrobials and antimicrobial resistance,TAS,Homo sapiens
207,Amikacin,37768,CHEBI:2637,R-HSA-9638771,Action of antimicrobials,TAS,Homo sapiens
207,Amikacin,37768,CHEBI:2637,R-HSA-9640148,Infection with Enterobacteria,TAS,Homo sapiens
207,Amikacin,37768,CHEBI:2637,R-HSA-9824439,Bacterial Infection Pathways,TAS,Homo sapiens
207,Amikacin,37768,CHEBI:2637,R-HSA-9913143,Antimicrobial resistance,TAS,Homo sapiens
208,Amiloride,16231,CHEBI:2639,R-HSA-2672351,Stimuli-sensing channels,TAS,Homo sapiens
208,Amiloride,16231,CHEBI:2639,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
208,Amiloride,16231,CHEBI:2639,R-HSA-9709957,Sensory Perception,TAS,Homo sapiens
208,Amiloride,16231,CHEBI:2639,R-HSA-9717189,Sensory perception of taste,TAS,Homo sapiens
208,Amiloride,16231,CHEBI:2639,R-HSA-9730628,Sensory perception of salty taste,TAS,Homo sapiens
208,Amiloride,16231,CHEBI:2639,R-HSA-983712,Ion channel transport,TAS,Homo sapiens
210,Aminoglutethimide,2145,CHEBI:2654,R-HSA-1430728,Metabolism,TAS,Homo sapiens
210,Aminoglutethimide,2145,CHEBI:2654,R-HSA-193144,Estrogen biosynthesis,TAS,Homo sapiens
210,Aminoglutethimide,2145,CHEBI:2654,R-HSA-196071,Metabolism of steroid hormones,TAS,Homo sapiens
210,Aminoglutethimide,2145,CHEBI:2654,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
210,Aminoglutethimide,2145,CHEBI:2654,R-HSA-8957322,Metabolism of steroids,TAS,Homo sapiens
217,Aminosalicylic acid,4649,CHEBI:27565,R-HSA-1430728,Metabolism,TAS,Homo sapiens
217,Aminosalicylic acid,4649,CHEBI:27565,R-HSA-156580,Phase II - Conjugation of compounds,TAS,Homo sapiens
217,Aminosalicylic acid,4649,CHEBI:27565,R-HSA-156582,Acetylation,TAS,Homo sapiens
217,Aminosalicylic acid,4649,CHEBI:27565,R-HSA-211859,Biological oxidations,TAS,Homo sapiens
218,Amiodarone,2157,CHEBI:2663,R-HSA-397014,Muscle contraction,TAS,Homo sapiens
218,Amiodarone,2157,CHEBI:2663,R-HSA-5576890,Phase 3 - rapid repolarisation,TAS,Homo sapiens
218,Amiodarone,2157,CHEBI:2663,R-HSA-5576891,Cardiac conduction,TAS,Homo sapiens
219,Amisulpride,2159,CHEBI:64045,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
219,Amisulpride,2159,CHEBI:64045,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
219,Amisulpride,2159,CHEBI:64045,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
219,Amisulpride,2159,CHEBI:64045,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
219,Amisulpride,2159,CHEBI:64045,R-HSA-390651,Dopamine receptors,TAS,Homo sapiens
219,Amisulpride,2159,CHEBI:64045,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
222,Amitriptyline,2160,CHEBI:2666,R-HSA-112311,Neurotransmitter clearance,TAS,Homo sapiens
222,Amitriptyline,2160,CHEBI:2666,R-HSA-112315,Transmission across Chemical Synapses,TAS,Homo sapiens
222,Amitriptyline,2160,CHEBI:2666,R-HSA-112316,Neuronal System,TAS,Homo sapiens
222,Amitriptyline,2160,CHEBI:2666,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
222,Amitriptyline,2160,CHEBI:2666,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
222,Amitriptyline,2160,CHEBI:2666,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
222,Amitriptyline,2160,CHEBI:2666,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
222,Amitriptyline,2160,CHEBI:2666,R-HSA-380615,Serotonin clearance from the synaptic cleft,TAS,Homo sapiens
222,Amitriptyline,2160,CHEBI:2666,R-HSA-390648,Muscarinic acetylcholine receptors,TAS,Homo sapiens
222,Amitriptyline,2160,CHEBI:2666,R-HSA-390650,Histamine receptors,TAS,Homo sapiens
222,Amitriptyline,2160,CHEBI:2666,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
224,Amlodipine,2162,CHEBI:2668,R-HSA-397014,Muscle contraction,TAS,Homo sapiens
224,Amlodipine,2162,CHEBI:2668,R-HSA-5576891,Cardiac conduction,TAS,Homo sapiens
224,Amlodipine,2162,CHEBI:2668,R-HSA-5576892,Phase 0 - rapid depolarisation,TAS,Homo sapiens
224,Amlodipine,2162,CHEBI:2668,R-HSA-5576893,Phase 2 - plateau phase,TAS,Homo sapiens
232,Amoxapine,2170,CHEBI:2675,R-HSA-112311,Neurotransmitter clearance,TAS,Homo sapiens
232,Amoxapine,2170,CHEBI:2675,R-HSA-112315,Transmission across Chemical Synapses,TAS,Homo sapiens
232,Amoxapine,2170,CHEBI:2675,R-HSA-112316,Neuronal System,TAS,Homo sapiens
232,Amoxapine,2170,CHEBI:2675,R-HSA-380615,Serotonin clearance from the synaptic cleft,TAS,Homo sapiens
239,Amrinone,3698,CHEBI:2686,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
239,Amrinone,3698,CHEBI:2686,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
239,Amrinone,3698,CHEBI:2686,R-HSA-388396,GPCR downstream signalling,TAS,Homo sapiens
239,Amrinone,3698,CHEBI:2686,R-HSA-418555,G alpha (s) signalling events,TAS,Homo sapiens
243,Anagliptin,44513473,CHEBI:136043,R-HSA-2980736,Peptide hormone metabolism,TAS,Homo sapiens
243,Anagliptin,44513473,CHEBI:136043,R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",TAS,Homo sapiens
243,Anagliptin,44513473,CHEBI:136043,R-HSA-392499,Metabolism of proteins,TAS,Homo sapiens
243,Anagliptin,44513473,CHEBI:136043,R-HSA-400508,"Incretin synthesis, secretion, and inactivation",TAS,Homo sapiens
244,Anagrelide,135409400,CHEBI:142290,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
244,Anagrelide,135409400,CHEBI:142290,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
244,Anagrelide,135409400,CHEBI:142290,R-HSA-388396,GPCR downstream signalling,TAS,Homo sapiens
244,Anagrelide,135409400,CHEBI:142290,R-HSA-418555,G alpha (s) signalling events,TAS,Homo sapiens
245,Anastrozole,2187,CHEBI:2704,R-HSA-1430728,Metabolism,TAS,Homo sapiens
245,Anastrozole,2187,CHEBI:2704,R-HSA-193144,Estrogen biosynthesis,TAS,Homo sapiens
245,Anastrozole,2187,CHEBI:2704,R-HSA-196071,Metabolism of steroid hormones,TAS,Homo sapiens
245,Anastrozole,2187,CHEBI:2704,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
245,Anastrozole,2187,CHEBI:2704,R-HSA-8957322,Metabolism of steroids,TAS,Homo sapiens
246,Andrographolide,5318517,CHEBI:65408,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
246,Andrographolide,5318517,CHEBI:65408,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
246,Andrographolide,5318517,CHEBI:65408,R-HSA-388396,GPCR downstream signalling,TAS,Homo sapiens
246,Andrographolide,5318517,CHEBI:65408,R-HSA-418594,G alpha (i) signalling events,TAS,Homo sapiens
246,Andrographolide,5318517,CHEBI:65408,R-HSA-420499,Class C/3 (Metabotropic glutamate/pheromone receptors),TAS,Homo sapiens
246,Andrographolide,5318517,CHEBI:65408,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
246,Andrographolide,5318517,CHEBI:65408,R-HSA-9709957,Sensory Perception,IEA,Homo sapiens
246,Andrographolide,5318517,CHEBI:65408,R-HSA-9709957,Sensory Perception,TAS,Homo sapiens
246,Andrographolide,5318517,CHEBI:65408,R-HSA-9717189,Sensory perception of taste,IEA,Homo sapiens
246,Andrographolide,5318517,CHEBI:65408,R-HSA-9717189,Sensory perception of taste,TAS,Homo sapiens
