DrugID,DrugName,gene_name,gene_concept_id,interaction_types,interaction_source_db_name,interaction_score,evidence_score
1487.0,Halofuginone,EPRS1,hgnc:3418,,TdgClinicalTrial,17.64399649776091,2.0
437.0,Binimetinib,MAP2K1,hgnc:6840,,TdgClinicalTrial,0.4363448721703712,13.0
779.0,Cobimetinib,MAP2K1,hgnc:6840,,TdgClinicalTrial,0.6377348131720811,17.0
2968.0,Trametinib,MAP2K1,hgnc:6840,,TdgClinicalTrial,0.6100072125993818,44.0
1755.0,Loratadine,SLC6A15,hgnc:13621,,DTC,9.92474802999051,3.0
88.0,Abacavir,ADK,hgnc:257,,PharmGKB,0.8749089172443426,2.0
333.0,Azathioprine,ADK,hgnc:257,,PharmGKB,0.2238139090625062,2.0
3162.0,Zuranolone,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0375937425378428,1.0
667.0,Chlordiazepoxide,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0859285543722122,3.0
948.0,Diazepam,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0622241255798778,3.0
1484.0,Halazepam,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0902249820908228,3.0
2218.0,Pagoclone,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0375937425378428,1.0
1886.0,Metharbital,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0300749940302742,1.0
773.0,Clotiazepam,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0902249820908228,3.0
1857.0,Meprobamate,GABRG2,hgnc:4087,agonist,ChEMBL,0.033416660033638,1.0
649.0,Cenobamate,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0231346107925186,1.0
1756.0,Lorazepam,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0721799856726582,3.0
2472.0,Propofol,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0162567535298779,1.0
750.0,Clomethiazole,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0300749940302742,1.0
1114.0,Enflurane,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0194032219550156,1.0
1190.0,Ethchlorvynol,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0375937425378428,1.0
1948.0,Midazolam,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0515571326233273,3.0
2444.0,Primidone,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0171857108744424,1.0
1205.0,Etifoxine,GABRG2,hgnc:4087,inhibitor,ChEMBL,0.0375937425378428,1.0
2958.0,Topiramate,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0115673053962593,1.0
1169.0,Estazolam,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0784565061659328,3.0
2834.0,Temazepam,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0820227109916571,3.0
1490.0,Halothane,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0194032219550156,1.0
755.0,Clonazepam,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0820227109916571,3.0
897.0,Desflurane,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0194032219550156,1.0
1630.0,Isoflurane,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0200499960201828,1.0
1453.0,Glutethimide,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0353823459179697,1.0
1412.0,Ganaxolone,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.033416660033638,1.0
3136.0,Zaleplon,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.1503749701513713,1.0
2877.0,Tetrazepam,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0375937425378428,1.0
737.0,Clobazam,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0820227109916571,3.0
2186.0,Oxazepam,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.069403832377556,3.0
2678.0,Sevoflurane,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0162567535298779,1.0
1316.0,Flunitrazepam,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0316578884529202,1.0
2423.0,Prazepam,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0820227109916571,3.0
1885.0,Methaqualone,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0375937425378428,1.0
134.0,Adipiplon,GABRG2,hgnc:4087,agonist,ChEMBL,0.0633157769058405,2.0
1312.0,Flumazenil,GABRG2,hgnc:4087,negative modulator,ChEMBL,0.0316578884529202,1.0
1213.0,Etomidate,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.1415293836718789,4.0
2267.0,Pentobarbital,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0300749940302742,1.0
2795.0,Talbutal,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0300749940302742,1.0
508.0,Butalbital,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0300749940302742,1.0
2988.0,Triazolam,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0601499880605485,3.0
1181.0,Eszopiclone,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0353823459179697,1.0
467.0,Brexanolone,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0751874850756856,2.0
2502.0,Quazepam,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0902249820908228,3.0
179.0,Alprazolam,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0601499880605485,3.0
1898.0,Methoxyflurane,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.028642851457404,1.0
1923.0,Methyprylon,GABRG2,hgnc:4087,positive modulator,ChEMBL,0.0375937425378428,1.0
2293.0,Phencyclidine,GRIN2B,hgnc:4586,blocker,GuideToPharmacology,0.1675062958648187,1.0
299.0,Aspartic acid,GRIN2B,hgnc:4586,agonist,GuideToPharmacology,0.0670025183459275,1.0
777.0,Clozapine,HRH4,hgnc:17383,,TdgClinicalTrial,0.0401405380383842,3.0
2518.0,Quizartinib,FGF2,hgnc:3676,,CIViC,0.226205083304627,2.0
539.0,Calyculin A,PPP1CA,hgnc:9281,inhibitor,GuideToPharmacology,2.940666082960152,1.0
556.0,Capivasertib,AKT3,hgnc:393,inhibitor,ChEMBL,1.202999761210971,3.0
1314.0,Flunarizine,CACNA1I,hgnc:1396,blocker,GuideToPharmacology,0.6084136723365831,3.0
1943.0,Mibefradil,CACNA1I,hgnc:1396,blocker,GuideToPharmacology,0.1140775635631093,1.0
2345.0,Pimozide,CACNA1I,hgnc:1396,blocker,GuideToPharmacology,0.0588787424841854,1.0
1114.0,Enflurane,GLRB,hgnc:4329,positive modulator,ChEMBL,0.1067177207525861,1.0
1490.0,Halothane,GLRB,hgnc:4329,positive modulator,ChEMBL,0.1067177207525861,1.0
897.0,Desflurane,GLRB,hgnc:4329,positive modulator,ChEMBL,0.1067177207525861,1.0
1630.0,Isoflurane,GLRB,hgnc:4329,positive modulator,ChEMBL,0.1102749781110056,1.0
2678.0,Sevoflurane,GLRB,hgnc:4329,positive modulator,ChEMBL,0.0894121444143289,1.0
1898.0,Methoxyflurane,GLRB,hgnc:4329,agonist,ChEMBL,0.1575356830157224,1.0
823.0,Cytarabine,NRAS,hgnc:7989,,NCI,0.0087461978673633,2.0
136.0,Afatinib,UHRF1,hgnc:12556,,PharmGKB,1.764399649776091,2.0
1420.0,Gefitinib,UHRF1,hgnc:12556,,PharmGKB,0.511420188340896,2.0
1156.0,Erlotinib,UHRF1,hgnc:12556,,PharmGKB,0.6190875964126635,2.0
2646.0,Saracatinib,ABL1,hgnc:76,inhibitor,TALC,0.1905742195977776,4.0
1572.0,Imatinib,ABL1,hgnc:76,inhibitor,TALC,0.2440916374300302,34.0
2399.0,Ponatinib,ABL1,hgnc:76,inhibitor,TALC,1.222851242419073,56.0
463.0,Bosutinib,ABL1,hgnc:76,inhibitor,TALC,1.074362162982471,41.0
862.0,Dasatinib,ABL1,hgnc:76,inhibitor,TALC,0.3661374561450453,51.0
864.0,Daunorubicin,HDAC6,hgnc:14064,,DTC,0.0171857108744424,2.0
1976.0,Mocetinostat,HDAC6,hgnc:14064,,DTC,0.2326680856847592,4.0
2227.0,Panobinostat,HDAC6,hgnc:14064,,DTC,0.1512342556950935,5.0
2630.0,SN-38,HDAC6,hgnc:14064,,DTC,0.1260285464125779,2.0
367.0,Belinostat,HDAC6,hgnc:14064,,DTC,0.3240734050609147,6.0
2991.0,Trichostatin A,HDAC6,hgnc:14064,,DTC,0.3183879067265126,8.0
1125.0,Entinostat,HDAC6,hgnc:14064,,DTC,0.2224033171986669,5.0
2610.0,Romidepsin,HDAC6,hgnc:14064,,DTC,0.2268513835426402,6.0
3118.0,Vorinostat,HDAC6,hgnc:14064,,DTC,0.308641338153252,20.0
2701.0,Sofosbuvir,ITPA,hgnc:6176,,PharmGKB,7.057598599104364,2.0
1349.0,Folic acid,ITPA,hgnc:6176,,PharmGKB,0.9205563390136126,2.0
1580.0,Imiquimod,TLR7,hgnc:15631,,TEND,4.750306749397168,7.0
1140.0,Eplerenone,NR3C2,hgnc:7979,,TTD,3.227560334956263,5.0
2722.0,Spironolactone,NR3C2,hgnc:7979,,TTD,0.4303413779941684,5.0
151.0,Aldosterone,NR3C2,hgnc:7979,,TTD,0.4303413779941685,1.0
1053.0,Drospirenone,NR3C2,hgnc:7979,,TTD,1.291024133982505,4.0
1309.0,Fludrocortisone,NR3C2,hgnc:7979,,TTD,2.582048267965011,4.0
1288.0,Finerenone,NR3C2,hgnc:7979,,TTD,2.582048267965011,2.0
907.0,Desoxycorticosterone pivalate,NR3C2,hgnc:7979,,TTD,3.873072401947516,3.0
906.0,Desoxycorticosterone acetate,NR3C2,hgnc:7979,,TTD,1.291024133982505,1.0
2887.0,Thiamine,SLC19A3,hgnc:16266,,GuideToPharmacology,13.23299737332068,1.0
1164.0,Eslicarbazepine acetate,SCN11A,hgnc:10583,blocker,ChEMBL,0.0729090764370285,1.0
1674.0,Lamotrigine,SCN11A,hgnc:10583,blocker,ChEMBL,0.0729090764370285,2.0
1853.0,Mephenytoin,SCN11A,hgnc:10583,blocker,ChEMBL,0.0801999840807314,1.0
2871.0,Tetracaine,SCN11A,hgnc:10583,blocker,ChEMBL,0.0729090764370285,1.0
1163.0,Eslicarbazepine,SCN11A,hgnc:10583,blocker,ChEMBL,0.1458181528740571,2.0
1669.0,Lacosamide,SCN11A,hgnc:10583,blocker,ChEMBL,0.1233845908934329,2.0
2188.0,Oxcarbazepine,SCN11A,hgnc:10583,blocker,ChEMBL,0.0891110934230349,2.0
649.0,Cenobamate,SCN11A,hgnc:10583,inhibitor,ChEMBL,0.0308461477233582,1.0
2327.0,Phenytoin,SCN11A,hgnc:10583,blocker,ChEMBL,0.0200499960201828,1.0
2444.0,Primidone,SCN11A,hgnc:10583,blocker,ChEMBL,0.0229142811659232,1.0
953.0,Dichlorobenzyl alcohol,SCN11A,hgnc:10583,blocker,ChEMBL,0.0801999840807314,1.0
2958.0,Topiramate,SCN11A,hgnc:10583,blocker,ChEMBL,0.0154230738616791,1.0
3158.0,Zonisamide,SCN11A,hgnc:10583,blocker,ChEMBL,0.0668333200672761,2.0
2625.0,Rufinamide,SCN11A,hgnc:10583,blocker,ChEMBL,0.0668333200672761,1.0
2289.0,Phenacemide,SCN11A,hgnc:10583,blocker,ChEMBL,0.0729090764370285,1.0
564.0,Carbamazepine,SCN11A,hgnc:10583,blocker,ChEMBL,0.016708330016819,1.0
2442.0,Prilocaine,SCN11A,hgnc:10583,blocker,ChEMBL,0.0729090764370285,1.0
2579.0,Riluzole,SCN11A,hgnc:10583,blocker,ChEMBL,0.0697391165919403,2.0
1720.0,Lidocaine,SCN11A,hgnc:10583,blocker,ChEMBL,0.1002499801009142,2.0
1195.0,Ethotoin,SCN11A,hgnc:10583,blocker,ChEMBL,0.0801999840807314,1.0
460.0,Bortezomib,CCND1,hgnc:1582,,CIViC,0.0397089193497994,2.0
2800.0,Tamoxifen,CCND1,hgnc:1582,,CIViC,0.0742384144365816,2.0
2565.0,Ribociclib,CCND1,hgnc:1582,,CIViC,0.2561225298062067,3.0
1328.0,Fluorouracil,KCNQ1,hgnc:6294,,PharmGKB,0.0245169011085144,2.0
1550.0,Ibrutinib,KCNQ1,hgnc:6294,,PharmGKB,0.1073671186476323,2.0
2551.0,Repaglinide,KCNQ1,hgnc:6294,,PharmGKB,0.2224033171986669,2.0
2787.0,Tacrolimus,KCNQ1,hgnc:6294,,PharmGKB,0.1004402077671399,2.0
647.0,Celecoxib,KCNQ1,hgnc:6294,,PharmGKB,0.0479022529350974,2.0
304.0,Ataluren,RPL14,hgnc:10305,modulator,ChEMBL,0.071723562999028,1.0
2800.0,Tamoxifen,ESR2,hgnc:3468,,TdgClinicalTrial,0.1138050419110235,9.0
361.0,Bazedoxifene,ESR2,hgnc:3468,,TdgClinicalTrial,0.290835107105949,2.0
2962.0,Toremifene,ESR2,hgnc:3468,,TdgClinicalTrial,0.1454175535529745,2.0
2525.0,Raloxifene,ESR2,hgnc:3468,,TdgClinicalTrial,0.1057582207657996,6.0
1176.0,Estradiol valerate,ESR2,hgnc:3468,,TdgClinicalTrial,0.0904820333218508,7.0
2173.0,Ospemifene,ESR2,hgnc:3468,,TdgClinicalTrial,0.4362526606589235,3.0
2576.0,Rigosertib,PLK1,hgnc:9077,,TTD,0.0696473545964246,2.0
3113.0,Volasertib,PLK1,hgnc:9077,,TTD,0.2785894183856985,5.0
1735.0,Lithium cation,EPHX2,hgnc:3402,,PharmGKB,0.1230976499843784,2.0
2668.0,Seocalcitol,VDR,hgnc:12679,,TTD,0.3254015747537872,3.0
991.0,Dihydrotachysterol,VDR,hgnc:12679,,TTD,0.433868766338383,4.0
1152.0,Ergocalciferol,VDR,hgnc:12679,,TTD,0.1084671915845957,4.0
2237.0,Paricalcitol,VDR,hgnc:12679,,TTD,0.2711679789614893,5.0
1043.0,Doxercalciferol,VDR,hgnc:12679,,TTD,0.433868766338383,4.0
530.0,Calcifediol,VDR,hgnc:12679,,TTD,0.0271167978961489,1.0
531.0,Calcitriol,VDR,hgnc:12679,,TTD,0.1577704604866847,16.0
690.0,Cholecalciferol,VDR,hgnc:12679,,TTD,0.0325401574753787,3.0
864.0,Daunorubicin,GSTA2,hgnc:4627,,PharmGKB,0.9022498209082284,3.0
1046.0,Doxorubicin,GSTA2,hgnc:4627,,PharmGKB,0.4783011098790608,3.0
1598.0,Infigratinib,FGFR3,hgnc:3690,inhibitor,MyCancerGenomeClinicalTrial,0.452058916479899,22.0
3109.0,Vismodegib,SMO,hgnc:11119,,CGI,15.56823220390668,15.0
486.0,Bryostatin 1,PRKCE,hgnc:9401,,TTD,0.3920888110613535,2.0
1857.0,Meprobamate,PRKCE,hgnc:9401,,TTD,0.2178271172563075,2.0
460.0,Bortezomib,PSMA3,hgnc:9532,other/unknown,MyCancerGenome,0.3517075713839384,4.0
580.0,Carfilzomib,PSMA3,hgnc:9532,other/unknown,MyCancerGenome,0.5041141856503117,4.0
2838.0,Temozolomide,SLC12A2,hgnc:10911,,CIViC,0.8019998408073141,2.0
1224.0,Everolimus,CTNNB1,hgnc:2514,,CGI,0.1260285464125779,3.0
1704.0,Letrozole,CTNNB1,hgnc:2514,,CGI,0.0864901789105926,1.0
1714.0,Levosimendan,TNNC1,hgnc:11943,positive modulator,ChEMBL,4.537027670852805,3.0
2588.0,Risperidone,HTT,hgnc:4851,,PharmGKB,0.0106225144477789,2.0
2587.0,Risedronic acid,FDPS,hgnc:3631,,TEND,2.894718175413899,7.0
1546.0,Ibandronate,FDPS,hgnc:3631,,TEND,3.30824934333017,4.0
1971.0,Mitoxantrone,ABCG2,hgnc:74,,TEND,0.019332355549044,1.0
1189.0,Ethanol,TNRC6A,hgnc:11969,,PharmGKB,1.357230499827762,2.0
2248.0,Peldesine,PNP,hgnc:7892,,TTD,7.561712784754675,1.0
1112.0,Encorafenib,KRAS,hgnc:6407,,PharmGKB,0.1446229221127943,3.0
2539.0,Regorafenib,KRAS,hgnc:6407,,PharmGKB,0.0394426151216711,3.0
834.0,Dabrafenib,KRAS,hgnc:6407,,PharmGKB,0.0166872602437839,1.0
2968.0,Trametinib,KRAS,hgnc:6407,,PharmGKB,0.1226150861391082,13.0
555.0,Capecitabine,KRAS,hgnc:6407,,PharmGKB,0.0157770460486684,2.0
329.0,Azacitidine,KRAS,hgnc:6407,,PharmGKB,0.0108467191584595,1.0
3082.0,Vemurafenib,KRAS,hgnc:6407,,PharmGKB,0.0127608460687759,1.0
1377.0,Fruquintinib,KRAS,hgnc:6407,,PharmGKB,0.1084671915845957,1.0
2711.0,Sotorasib,KRAS,hgnc:6407,,PharmGKB,1.446229221127943,10.0
3033.0,Tucatinib,KRAS,hgnc:6407,,PharmGKB,0.0723114610563971,1.0
128.0,Adagrasib,KRAS,hgnc:6407,,PharmGKB,2.169343831691915,5.0
3158.0,Zonisamide,SCN1B,hgnc:10586,,TdgClinicalTrial,2.205499562220113,1.0
676.0,Chloroquine,TLR9,hgnc:15633,,DTC,0.1788242888286578,2.0
823.0,Cytarabine,ARHGAP9,hgnc:14130,,PharmGKB,1.189482909961409,2.0
2963.0,Tovorafenib,ZHX2,hgnc:18513,,TTD,1.764399649776091,1.0
2874.0,Tetrahydrocannabivarin,TRPV5,hgnc:3145,inhibitor,GuideToPharmacology,3.780856392377337,1.0
1428.0,Gentamicin,TRPV5,hgnc:3145,inhibitor,GuideToPharmacology,0.4448066343973338,1.0
2537.0,Rebastinib,TEK,hgnc:11724,,TTD,0.5513748905550284,1.0
2336.0,Piclamilast,PDE4B,hgnc:8781,,TTD,0.2892458442255887,1.0
545.0,Candesartan cilexetil,GPR83,hgnc:4523,,PharmGKB,3.780856392377337,2.0
1513.0,Hydrochlorothiazide,GPR83,hgnc:4523,,PharmGKB,1.102749781110056,2.0
1618.0,Irinotecan,RALBP1,hgnc:9841,,PharmGKB,0.2224033171986669,2.0
1328.0,Fluorouracil,RALBP1,hgnc:9841,,PharmGKB,0.1190820910984988,2.0
564.0,Carbamazepine,RALBP1,hgnc:9841,,PharmGKB,0.3150713660314448,2.0
3100.0,Vincristine,RALBP1,hgnc:9841,,PharmGKB,0.1497368868268252,2.0
2945.0,Tofacitinib,JAK3,hgnc:6193,,CIViC,0.9079243480837518,20.0
2800.0,Tamoxifen,CETP,hgnc:1869,,NCI,0.261392540707569,2.0
164.0,Alitretinoin,CETP,hgnc:1869,,NCI,0.4151528587708448,2.0
2686.0,Simvastatin,HMGCR,hgnc:5006,,DTC,0.3113646440781336,15.0
1766.0,Lovastatin,HMGCR,hgnc:5006,,DTC,0.4324508945529634,15.0
224.0,Amlodipine,CACNB2,hgnc:1402,,TdgClinicalTrial,0.2714460999655524,1.0
1247.0,Felodipine,CACNB2,hgnc:1402,,TdgClinicalTrial,0.2352532866368121,1.0
1862.0,Merestinib,MAP3K20,hgnc:17797,,TTD,0.2178271172563075,1.0
864.0,Daunorubicin,CBR1,hgnc:1548,,PharmGKB,0.6014998806054855,4.0
1328.0,Fluorouracil,CBR1,hgnc:1548,,PharmGKB,0.2083936594223729,2.0
1330.0,Flupentixol,ATXN2,hgnc:10555,,DTC,0.0175039647795247,1.0
1971.0,Mitoxantrone,ATXN2,hgnc:10555,,DTC,0.0056769615501161,1.0
2122.0,Nortriptyline,ATXN2,hgnc:10555,,DTC,0.0131279735846435,1.0
2510.0,Quinestrol,ATXN2,hgnc:10555,,DTC,0.0420095154708593,1.0
2897.0,Thioridazine,ATXN2,hgnc:10555,,DTC,0.0123557398443703,1.0
1805.0,Maprotiline,ATXN2,hgnc:10555,,DTC,0.019095234304936,1.0
2674.0,Sertraline,ATXN2,hgnc:10555,,DTC,0.0110551356502261,1.0
2205.0,Oxyphenbutazone,ATXN2,hgnc:10555,,DTC,0.019095234304936,1.0
2451.0,Prochlorperazine,ATXN2,hgnc:10555,,DTC,0.0087519823897623,1.0
2075.0,Nifedipine,ATXN2,hgnc:10555,,DTC,0.0037508495956124,1.0
816.0,Cyclosporine,ATXN2,hgnc:10555,,DTC,0.0024143399695896,1.0
2345.0,Pimozide,ATXN2,hgnc:10555,,DTC,0.0067757283017515,1.0
241.0,Amsacrine,ATXN2,hgnc:10555,,DTC,0.0140031718236197,1.0
774.0,Clotrimazole,ATXN2,hgnc:10555,,DTC,0.0058346549265082,1.0
1845.0,Menadione,ATXN2,hgnc:10555,,DTC,0.0072430199087688,1.0
2055.0,Nelfinavir,ATXN2,hgnc:10555,,DTC,0.0175039647795247,1.0
2460.0,Promethazine,ATXN2,hgnc:10555,,DTC,0.0131279735846435,1.0
2285.0,Perphenazine,ATXN2,hgnc:10555,,DTC,0.0084019030941718,1.0
2644.0,Saquinavir,ATXN2,hgnc:10555,,DTC,0.0300067967648995,1.0
1262.0,Fenretinide,ATXN2,hgnc:10555,,DTC,0.0077795399020109,1.0
2068.0,Nicardipine,ATXN2,hgnc:10555,,DTC,0.019095234304936,1.0
2876.0,Tetrandrine,ATXN2,hgnc:10555,,DTC,0.0300067967648995,1.0
2525.0,Raloxifene,ATXN2,hgnc:10555,,DTC,0.0063650781016453,1.0
2070.0,Niclosamide,ATXN2,hgnc:10555,,DTC,0.0077795399020109,1.0
2996.0,Trifluoperazine,ATXN2,hgnc:10555,,DTC,0.0080787529751652,1.0
2800.0,Tamoxifen,ATXN2,hgnc:10555,,DTC,0.0045662516816151,1.0
1101.0,Emetine,ATXN2,hgnc:10555,,DTC,0.0420095154708593,1.0
2901.0,Thiothixene,ATXN2,hgnc:10555,,DTC,0.0420095154708593,1.0
3076.0,Vanoxerine,ATXN2,hgnc:10555,,DTC,0.019095234304936,1.0
1943.0,Mibefradil,ATXN2,hgnc:10555,,DTC,0.0131279735846435,1.0
137.0,Afimoxifene,ATXN2,hgnc:10555,,DTC,0.0150033983824497,1.0
541.0,Camptothecin,ATXN2,hgnc:10555,,DTC,0.0140031718236197,1.0
1809.0,Masoprocol,ATXN2,hgnc:10555,,DTC,0.0044690973905169,1.0
3030.0,Tubercidin,ATXN2,hgnc:10555,,DTC,0.0525118943385741,1.0
2240.0,Paroxetine,ATXN2,hgnc:10555,,DTC,0.0110551356502261,1.0
1558.0,Idarubicin,ATXN2,hgnc:10555,,DTC,0.0052511894338574,1.0
2794.0,Talazoparib,NBN,hgnc:7652,,PharmGKB,1.707483532041378,1.0
2849.0,Tepotinib,MET,hgnc:7029,,PharmGKB,1.492443312780528,15.0
797.0,Crizotinib,MET,hgnc:7029,,PharmGKB,0.7482115808073048,47.0
557.0,Capmatinib,MET,hgnc:7029,,PharmGKB,2.122586044843418,16.0
1156.0,Erlotinib,MET,hgnc:7029,,PharmGKB,0.0279287637479397,4.0
1573.0,Imetelstat,TERT,hgnc:11730,inhibitor,ChEMBL,2.940666082960151,2.0
328.0,Axitinib,PLK4,hgnc:11397,inhibitor,GuideToPharmacology,0.0756171278475467,1.0
460.0,Bortezomib,PSMA7,hgnc:9536,other/unknown,MyCancerGenome,0.3517075713839384,4.0
580.0,Carfilzomib,PSMA7,hgnc:9536,other/unknown,MyCancerGenome,0.5041141856503117,4.0
205.0,Amifampridine,KCNA6,hgnc:6225,blocker,ChEMBL,0.1260285464125779,1.0
842.0,Dalfampridine,KCNA6,hgnc:6225,blocker,ChEMBL,0.1202999761210971,1.0
2820.0,Tedisamil,KCNA6,hgnc:6225,blocker,ChEMBL,0.1323299737332068,1.0
992.0,Diltiazem,PLCD3,hgnc:9061,,PharmGKB,10.58639789865654,2.0
2219.0,Palbociclib,CDK5,hgnc:1774,,DTC,0.0152761874439488,1.0
1238.0,Fasudil,CDK5,hgnc:1774,,DTC,0.0311181596080439,1.0
1224.0,Everolimus,AKT3,hgnc:393,inhibitor,MyCancerGenomeClinicalTrial,0.0343714217488848,1.0
1067.0,Ebselen,PHOSPHO1,hgnc:16815,,DTC,0.7561712784754676,1.0
777.0,Clozapine,TRAC,hgnc:12029,,PharmGKB,0.2876738559417539,2.0
1952.0,Midostaurin,PRKCD,hgnc:9399,inhibitor,ChEMBL,0.0379712980583089,1.0
1189.0,Ethanol,MAP2K4,hgnc:6844,,PharmGKB,0.096945035701983,2.0
2958.0,Topiramate,GRIK1,hgnc:4579,,TEND,0.1628676599793315,4.0
304.0,Ataluren,RPS17,hgnc:10397,modulator,ChEMBL,0.071723562999028,1.0
1618.0,Irinotecan,C8orf34,hgnc:30905,,PharmGKB,1.556823220390668,2.0
3124.0,Wortmannin,PLK3,hgnc:2154,,DTC,0.490111013826692,2.0
2437.0,Prenylamine,CALM1,hgnc:1442,inhibitor,ChEMBL,4.410999124440227,1.0
392.0,Benziodarone,CALM1,hgnc:1442,inhibitor,ChEMBL,1.764399649776091,1.0
2737.0,Sucralfate,PGA5,hgnc:8887,inhibitor,ChEMBL,26.46599474664136,1.0
968.0,Diethylstilbestrol,WNT7A,hgnc:12786,,NCI,3.528799299552182,2.0
1810.0,Mavacamten,MYL4,hgnc:7585,inhibitor,ChEMBL,1.960444055306768,1.0
168.0,Allopurinol,XDH,hgnc:12805,,TTD,0.3150713660314448,8.0
798.0,Curcumin,XDH,hgnc:12805,,TTD,0.0233386197060329,1.0
2959.0,Topiroxostat,XDH,hgnc:12805,,TTD,1.260285464125779,1.0
1242.0,Febuxostat,XDH,hgnc:12805,,TTD,0.8401903094171862,8.0
196.0,Alvocidib,CDK8,hgnc:1779,,TdgClinicalTrial,0.1102749781110056,1.0
2414.0,Pramlintide,RAMP3,hgnc:9845,,TdgClinicalTrial,5.881332165920304,2.0
2172.0,Osimertinib,CTNNB1,hgnc:2514,,CKB-CORE,0.1470333041480075,2.0
2968.0,Trametinib,CTNNB1,hgnc:2514,,CKB-CORE,0.0639275235426119,2.0
1224.0,Everolimus,CTNNB1,hgnc:2514,,CKB-CORE,0.1260285464125779,3.0
526.0,Cabozantinib,CTNNB1,hgnc:2514,,CKB-CORE,0.1470333041480075,2.0
1572.0,Imatinib,CTNNB1,hgnc:2514,,CKB-CORE,0.0402830970268513,2.0
2839.0,Temsirolimus,CTNNB1,hgnc:2514,,CKB-CORE,0.2100475773542965,2.0
2214.0,PRX-08066,HTR2B,hgnc:5294,inhibitor,ChEMBL,0.4485761821464638,1.0
772.0,Clothiapine,HTR2B,hgnc:5294,inhibitor,ChEMBL,0.0498417980162737,1.0
1958.0,Minaprine,HTR2B,hgnc:5294,inhibitor,ChEMBL,0.199367192065095,4.0
219.0,Amisulpride,HTR2B,hgnc:5294,inhibitor,ChEMBL,0.0172529300825562,1.0
2844.0,Teniposide,H2AC25,hgnc:20507,,NCI,2.646599474664136,2.0
2991.0,Trichostatin A,H2AC25,hgnc:20507,,NCI,1.058639789865654,2.0
2504.0,Quetiapine,HTR1A,hgnc:5286,,PharmGKB,0.0492299009424132,5.0
219.0,Amisulpride,HTR1A,hgnc:5286,,PharmGKB,0.0363543883882436,3.0
777.0,Clozapine,HTR1A,hgnc:5286,,PharmGKB,0.0171234438060567,5.0
2138.0,Olanzapine,HTR1A,hgnc:5286,,PharmGKB,0.0185336097665555,4.0
1348.0,Fluvoxamine,HTR1A,hgnc:5286,,PharmGKB,0.1575356830157224,8.0
2674.0,Sertraline,HTR1A,hgnc:5286,,PharmGKB,0.1326616278027136,8.0
2542.0,Relugolix,LHCGR,hgnc:6585,,TTD,1.556823220390668,1.0
1682.0,Lapatinib,ERBB2,hgnc:3430,inhibitor,MyCancerGenome,0.444488745074913,47.0
2859.0,Tesevatinib,ERBB2,hgnc:3430,inhibitor,MyCancerGenome,0.1567194359534647,4.0
548.0,Canertinib,ERBB2,hgnc:3430,inhibitor,MyCancerGenome,0.2742590129185633,5.0
2249.0,Pelitinib,ERBB2,hgnc:3430,inhibitor,MyCancerGenome,0.1828393419457089,2.0
136.0,Afatinib,ERBB2,hgnc:3430,inhibitor,MyCancerGenome,0.3153978648563478,23.0
