DrugID,DrugName,CID,ConnectivitySMILES,MolecularWeight,XLogP,TPSA,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,Source,PubChemStatus
2377,Pitavastatin,5282452.0,C1CC1C2=NC3=CC=CC=C3C(=C2C=CC(CC(CC(=O)O)O)O)C4=CC=C(C=C4)F,421.5,3.5,90.7,3.0,6.0,8.0,PubChem,Available
2378,Pitolisant,9948102.0,C1CCN(CC1)CCCOCCCC2=CC=C(C=C2)Cl,295.8,4.3,12.5,0.0,2.0,8.0,PubChem,Available
2379,Pivagabine,68888.0,CC(C)(C)C(=O)NCCCC(=O)O,187.24,0.8,66.4,2.0,3.0,5.0,PubChem,Available
2380,Pivampicillin,33478.0,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C,463.5,2.9,153.0,2.0,8.0,9.0,PubChem,Available
2381,Pivhydrazine,9375.0,CC(C)(C)C(=O)NNCC1=CC=CC=C1,206.28,2.2,41.1,2.0,2.0,4.0,PubChem,Available
2382,Pivmecillinam,115163.0,CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)OCOC(=O)C(C)(C)C)C,439.6,3.1,114.0,0.0,7.0,8.0,PubChem,Available
2383,Pixantrone,134019.0,C1=CC(=C2C(=C1NCCN)C(=O)C3=C(C2=O)C=NC=C3)NCCN,325.4,1.0,123.0,4.0,7.0,6.0,PubChem,Available
2384,Pizotifen,27400.0,CN1CCC(=C2C3=C(CCC4=CC=CC=C42)SC=C3)CC1,295.4,3.8,31.5,0.0,2.0,0.0,PubChem,Available
2385,Platelet Activating Factor,108156.0,CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)C,523.7,6.5,94.1,0.0,7.0,26.0,PubChem,Available
2386,Platinum,23939.0,[Pt],195.08,,0.0,0.0,0.0,0.0,PubChem,Available
2387,Plazomicin,42613186.0,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CNCCO)N)N)NC(=O)C(CCN)O)O,592.7,-6.2,269.0,11.0,15.0,13.0,PubChem,Available
2388,Plecanatide,70693500.0,CC1C(=O)NC2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)CNC(=O)C(NC2=O)C(C)O)C(=O)NC(CC(C)C)C(=O)O)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)C)CC(=O)N)C(C)C)CC(C)C)CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)N)N,1681.9,-8.2,819.0,23.0,31.0,28.0,PubChem,Available
2389,Plerixafor,65015.0,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3,502.8,0.0,78.7,6.0,8.0,4.0,PubChem,Available
2390,Plevitrexed,135430970.0,CC1=CC2=C(C=C1CN(CC#C)C3=CC(=C(C=C3)C(=O)NC(CCC4=NNN=N4)C(=O)O)F)C(=O)NC(=N2)C,532.5,1.7,166.0,4.0,10.0,10.0,PubChem,Available
2391,Plicamycin,163659.0,CC1C(C(CC(O1)OC2CC(OC(C2O)C)OC3=CC4=CC5=C(C(=O)C(C(C5)C(C(=O)C(C(C)O)O)OC)OC6CC(C(C(O6)C)O)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O,1085.1,0.6,358.0,11.0,24.0,15.0,PubChem,Available
2392,Plitidepsin,9812534.0,CCC(C)C1C(CC(=O)OC(C(=O)C(C(=O)NC(C(=O)N2CCCC2C(=O)N(C(C(=O)OC(C(C(=O)N1)NC(=O)C(CC(C)C)N(C)C(=O)C3CCCN3C(=O)C(=O)C)C)CC4=CC=C(C=C4)OC)C)CC(C)C)C)C(C)C)O,1110.3,5.7,285.0,4.0,15.0,15.0,PubChem,Available
2393,Plumbagin,10205.0,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,188.18,2.3,54.4,1.0,3.0,0.0,PubChem,Available
2394,Polaprezinc,9817450.0,C1=C(N=C[N-]1)CC(C(=O)[O-])NC(=O)CCN.[Zn+2],289.6,,109.0,2.0,6.0,5.0,PubChem,Available
2395,Poldine,11018.0,C[N+]1(CCCC1COC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,340.4,3.2,46.5,1.0,3.0,6.0,PubChem,Available
2396,Polmacoxib,9841854.0,CC1(C(=O)C(=C(O1)C2=CC=C(C=C2)S(=O)(=O)N)C3=CC(=CC=C3)F)C,361.4,2.6,94.8,1.0,6.0,3.0,PubChem,Available
2397,Polythiazide,,,,,,,,,,Unresolved
2398,Pomalidomide,134780.0,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N,273.24,0.2,110.0,2.0,5.0,1.0,PubChem,Available
2399,Ponatinib,24826799.0,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5,532.6,4.1,65.8,1.0,8.0,6.0,PubChem,Available
2400,Ponesimod,11363176.0,CCCN=C1N(C(=O)C(=CC2=CC(=C(C=C2)OCC(CO)O)Cl)S1)C3=CC=CC=C3C,461.0,4.6,108.0,2.0,6.0,8.0,PubChem,Available
2401,Porfiromycin,13116.0,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4C)N,348.35,-0.4,128.0,2.0,8.0,4.0,PubChem,Available
2402,Posaconazole,468595.0,CCC(C(C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5CC(OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,700.8,4.6,112.0,1.0,11.0,12.0,PubChem,Available
2403,Posizolid,213049.0,C1CN(CC=C1C2=C(C=C(C=C2F)N3CC(OC3=O)COC4=NOC=C4)F)C(=O)C(CO)O,465.4,0.5,126.0,2.0,10.0,7.0,PubChem,Available
2404,Potassium,5462222.0,[K],39.0983,,0.0,0.0,0.0,0.0,PubChem,Available
2405,Potassium cation,813.0,[K+],39.0983,,0.0,0.0,0.0,0.0,PubChem,Available
2406,Potassium triiodide,105053.0,[K+].I[I-]I,419.8117,,0.0,0.0,1.0,0.0,PubChem,Available
2407,Pracinostat,49855250.0,CCCCC1=NC2=C(N1CCN(CC)CC)C=CC(=C2)C=CC(=O)NO,358.5,3.1,70.4,2.0,4.0,10.0,PubChem,Available
2408,Practolol,4883.0,CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O,266.34,0.8,70.6,3.0,4.0,7.0,PubChem,Available
2409,Pradigastat,53387035.0,C1CC(CCC1CC(=O)O)C2=CC=C(C=C2)C3=NC=C(C=C3)NC4=CN=C(C=C4)C(F)(F)F,455.5,5.7,75.1,2.0,8.0,6.0,PubChem,Available
2410,Prajmaline,76959818.0,CCC[N+]12C3CC(C(C1O)CC)C4C2CC5(C3N(C6=CC=CC=C65)C)C4O,369.5,2.7,43.7,2.0,3.0,3.0,PubChem,Available
2411,Pralatrexate,148121.0,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,477.5,-0.9,207.0,5.0,11.0,10.0,PubChem,Available
2412,Pralidoxime,135398747.0,C[N+]1=CC=CC=C1C=NO,137.16,1.0,36.5,1.0,2.0,1.0,PubChem,Available
2413,Pralsetinib,129073603.0,CC1=CC(=NN1)NC2=NC(=NC(=C2)C)C3CCC(CC3)(C(=O)NC(C)C4=CN=C(C=C4)N5C=C(C=N5)F)OC,533.6,3.1,136.0,3.0,9.0,8.0,PubChem,Available
2414,Pramlintide,70691388.0,CCC(C)C(C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)N2CCCC2C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CO)C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)N)NC(=O)C4CCCN4C(=O)CNC(=O)C(CC5=CC=CC=C5)NC(=O)C(CC(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CC6=CNC=N6)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(CC(=O)N)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(=O)N)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C8CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N8)C(C)O)C)C(C)O)CC(=O)N)NC(=O)C(CCCCN)N,3949.0,-15.7,1740.0,56.0,59.0,110.0,PubChem,Available
2415,Pramocaine,4886.0,CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2,293.4,3.1,30.9,0.0,4.0,9.0,PubChem,Available
2416,Pranlukast,4887.0,C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5,481.5,4.2,119.0,2.0,7.0,9.0,PubChem,Available
2417,Pranoprofen,4888.0,CC(C1=CC2=C(C=C1)OC3=C(C2)C=CC=N3)C(=O)O,255.27,2.7,59.4,1.0,4.0,2.0,PubChem,Available
2418,Prasterone,5881.0,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C,288.4,3.2,37.3,1.0,2.0,0.0,PubChem,Available
2419,Prasterone enantate,163331.0,CCCCCCC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CCC4=O)C)C,400.6,6.3,43.4,0.0,3.0,7.0,PubChem,Available
2420,Prasterone sulfate,12594.0,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)OS(=O)(=O)O)C,368.5,2.8,89.1,1.0,5.0,2.0,PubChem,Available
2421,Prasugrel,6918456.0,CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4,373.4,3.6,74.9,0.0,6.0,6.0,PubChem,Available
2422,Pravastatin,54687.0,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O,424.5,1.6,124.0,4.0,7.0,11.0,PubChem,Available
2423,Prazepam,4890.0,C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4,324.8,3.6,32.7,0.0,2.0,3.0,PubChem,Available
2424,Prazosin,4893.0,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,383.4,2.0,107.0,1.0,8.0,4.0,PubChem,Available
2425,Prednicarbate,6714002.0,CCC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)OC(=O)OCC,488.6,4.2,116.0,1.0,8.0,9.0,PubChem,Available
2426,Prednimustine,34457.0,CC12CC(C3C(C1CCC2(C(=O)COC(=O)CCCC4=CC=C(C=C4)N(CCCl)CCCl)O)CCC5=CC(=O)C=CC35C)O,646.6,6.0,104.0,2.0,7.0,13.0,PubChem,Available
2427,Prednisolone,5755.0,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,360.4,1.6,94.8,3.0,5.0,2.0,PubChem,Available
2428,Prednisolone acetate,5834.0,CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O,402.5,2.4,101.0,2.0,6.0,4.0,PubChem,Available
2429,Prednisolone hemisuccinate,656804.0,CC12CC(C3C(C1CCC2(C(=O)COC(=O)CCC(=O)O)O)CCC4=CC(=O)C=CC34C)O,460.5,1.8,138.0,3.0,8.0,7.0,PubChem,Available
2430,Prednisolone phosphate,72078.0,CC12CC(C3C(C1CCC2(C(=O)COP(=O)(O)O)O)CCC4=CC(=O)C=CC34C)O,440.4,0.0,141.0,4.0,8.0,4.0,PubChem,Available
2431,Prednisone,5865.0,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,358.4,1.5,91.7,2.0,5.0,2.0,PubChem,Available
2432,Prednisone acetate,91438.0,CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)C=CC34C)C)O,400.5,1.5,97.7,1.0,6.0,4.0,PubChem,Available
2433,Prednylidene,20055008.0,CC12CC(C3C(C1CC(=C)C2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,372.5,1.6,94.8,3.0,5.0,2.0,PubChem,Available
2434,Pregabalin,5486971.0,CC(C)CC(CC(=O)O)CN,159.23,-1.6,63.3,2.0,3.0,5.0,PubChem,Available
2435,Pregnenolone,8955.0,CC(=O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,316.5,4.2,37.3,1.0,2.0,1.0,PubChem,Available
2436,Prenalterol,42396.0,CC(C)NCC(COC1=CC=C(C=C1)O)O,225.28,1.4,61.7,3.0,4.0,6.0,PubChem,Available
2437,Prenylamine,9801.0,CC(CC1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3,329.5,6.0,12.0,1.0,1.0,8.0,PubChem,Available
2438,Pretomanid,456199.0,C1C(COC2=NC(=CN21)[N+](=O)[O-])OCC3=CC=C(C=C3)OC(F)(F)F,359.26,2.8,91.3,0.0,9.0,4.0,PubChem,Available
2439,Previtamin D(3),5281058.0,CC1=C(CC(CC1)O)C=CC2=CCCC3(C2CCC3C(C)CCCC(C)C)C,384.6,7.7,20.2,1.0,1.0,7.0,PubChem,Available
2440,Pridinol,4904.0,C1CCN(CC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,295.4,3.8,23.5,1.0,2.0,5.0,PubChem,Available
2441,Prifinium,4905.0,CC[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)C1C)CC,306.5,5.1,0.0,0.0,0.0,4.0,PubChem,Available
2442,Prilocaine,4906.0,CCCNC(C)C(=O)NC1=CC=CC=C1C,220.31,2.1,41.1,2.0,2.0,5.0,PubChem,Available
2443,Primaquine,4908.0,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2,259.35,2.2,60.2,2.0,4.0,6.0,PubChem,Available
2444,Primidone,4909.0,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,218.25,0.9,58.2,2.0,2.0,2.0,PubChem,Available
2445,Probenecid,4911.0,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,285.36,3.2,83.1,1.0,5.0,7.0,PubChem,Available
2446,Probucol,4912.0,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,516.8,11.3,91.1,2.0,4.0,8.0,PubChem,Available
2447,Procainamide,4913.0,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,235.33,0.9,58.4,2.0,3.0,6.0,PubChem,Available
2448,Procaine,4914.0,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,236.31,1.9,55.6,1.0,4.0,7.0,PubChem,Available
2449,Procarbazine,4915.0,CC(C)NC(=O)C1=CC=C(C=C1)CNNC,221.3,0.1,53.2,3.0,3.0,5.0,PubChem,Available
2450,Procaterol,688563.0,CCC(C(C1=C2C=CC(=O)NC2=C(C=C1)O)O)NC(C)C,290.36,1.5,81.6,4.0,4.0,5.0,PubChem,Available
2451,Prochlorperazine,4917.0,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,373.9,4.9,35.0,0.0,4.0,4.0,PubChem,Available
2452,Procyclidine,4919.0,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O,287.4,4.1,23.5,1.0,2.0,5.0,PubChem,Available
2453,Profenamine,3290.0,CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31,312.5,4.8,31.8,0.0,3.0,5.0,PubChem,Available
2454,Progabide,44115.0,C1=CC(=CC=C1C(=NCCCC(=O)N)C2=C(C=CC(=C2)F)O)Cl,334.8,3.0,75.7,2.0,4.0,6.0,PubChem,Available
2455,Progesterone,5994.0,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,314.5,3.9,34.1,0.0,2.0,1.0,PubChem,Available
2456,Proglumetacin,4921.0,CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CC1)CCOC(=O)CC2=C(N(C3=C2C=C(C=C3)OC)C(=O)C4=CC=C(C=C4)Cl)C)NC(=O)C5=CC=CC=C5,844.4,7.3,140.0,1.0,10.0,23.0,PubChem,Available
2457,Proguanil,6178111.0,CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl,253.73,1.5,88.8,3.0,1.0,4.0,PubChem,Available
2458,Promazine,4926.0,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31,284.4,4.5,31.8,0.0,3.0,4.0,PubChem,Available
2459,Promegestone,36709.0,CCC(=O)C1(CCC2C1(CCC3=C4CCC(=O)C=C4CCC23)C)C,326.5,3.3,34.1,0.0,2.0,2.0,PubChem,Available
2460,Promethazine,4927.0,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,284.4,4.8,31.8,0.0,3.0,3.0,PubChem,Available
2461,Propacetamol,68865.0,CCN(CC)CC(=O)OC1=CC=C(C=C1)NC(=O)C,264.32,1.1,58.6,1.0,4.0,7.0,PubChem,Available
2462,Propanidid,15004.0,CCCOC(=O)CC1=CC(=C(C=C1)OCC(=O)N(CC)CC)OC,337.4,2.8,65.1,0.0,5.0,11.0,PubChem,Available
2463,Propantheline,4934.0,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C,368.5,4.2,35.5,0.0,3.0,7.0,PubChem,Available
2464,Proparacaine,4935.0,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N,294.39,2.7,64.8,1.0,5.0,10.0,PubChem,Available
2465,Propatyl nitrate,66261.0,CCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],269.17,2.0,165.0,0.0,9.0,7.0,PubChem,Available
2466,Propenidazole,6446788.0,CCOC(=O)C(=CC1=NC=C(N1C)[N+](=O)[O-])C(=O)C,267.24,0.4,107.0,0.0,6.0,5.0,PubChem,Available
2467,Propentofylline,4938.0,CCCN1C=NC2=C1C(=O)N(C(=O)N2C)CCCCC(=O)C,306.36,0.7,75.5,0.0,4.0,7.0,PubChem,Available
2468,Propicillin,92879.0,CCC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)O)OC3=CC=CC=C3,378.4,2.7,121.0,2.0,6.0,6.0,PubChem,Available
2469,Propiomazine,4940.0,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CC(C)N(C)C,340.5,4.8,48.9,0.0,4.0,5.0,PubChem,Available
2470,Propiopromazine,24352.0,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C,340.5,4.7,48.9,0.0,4.0,6.0,PubChem,Available
2471,Propiverine,4942.0,CCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OC3CCN(CC3)C,367.5,4.7,38.8,0.0,4.0,8.0,PubChem,Available
2472,Propofol,4943.0,CC(C)C1=C(C(=CC=C1)C(C)C)O,178.27,3.8,20.2,1.0,1.0,2.0,PubChem,Available
2473,Propoxycaine,6843.0,CCCOC1=C(C=CC(=C1)N)C(=O)OCCN(CC)CC,294.39,3.1,64.8,1.0,5.0,10.0,PubChem,Available
2474,Propylthiouracil,657298.0,CCCC1=CC(=O)NC(=S)N1,170.23,0.8,73.2,2.0,2.0,2.0,PubChem,Available
2475,Propyphenazone,3778.0,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C,230.31,1.7,23.6,0.0,2.0,2.0,PubChem,Available
2476,Proquazone,31508.0,CC1=CC2=C(C=C1)C(=NC(=O)N2C(C)C)C3=CC=CC=C3,278.3,3.0,32.7,0.0,1.0,2.0,PubChem,Available
2477,Proscillaridin,5284613.0,CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O,530.6,1.9,126.0,4.0,8.0,3.0,PubChem,Available
2478,Prostaglandin B2,5280881.0,CCCCCC(C=CC1=C(C(=O)CC1)CC=CCCCC(=O)O)O,334.4,3.3,74.6,2.0,4.0,12.0,PubChem,Available
2479,Prostaglandin D2,448457.0,CCCCCC(C=CC1C(C(CC1=O)O)CC=CCCCC(=O)O)O,352.5,2.6,94.8,3.0,5.0,12.0,PubChem,Available
2480,Prostaglandin G2,5280883.0,CCCCCC(C=CC1C2CC(C1CC=CCCCC(=O)O)OO2)OO,368.5,3.8,85.2,2.0,6.0,13.0,PubChem,Available
2481,Prostalene,6436031.0,CCCCCC(C)(C=CC1C(CC(C1CC=C=CCCC(=O)OC)O)O)O,380.5,2.5,87.0,3.0,5.0,12.0,PubChem,Available
2482,Prothipendyl,14670.0,CN(C)CCCN1C2=CC=CC=C2SC3=C1N=CC=C3,285.4,3.4,44.7,0.0,4.0,4.0,PubChem,Available
2483,Protionamide,666418.0,CCCC1=NC=CC(=C1)C(=S)N,180.27,1.5,71.0,1.0,2.0,3.0,PubChem,Available
2484,Protirelin,638678.0,C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N,362.38,-2.5,150.0,4.0,5.0,6.0,PubChem,Available
2485,Protocatechualdehyde,8768.0,C1=CC(=C(C=C1C=O)O)O,138.12,1.3,57.5,2.0,3.0,1.0,PubChem,Available
2486,Protokylol,4969.0,CC(CC1=CC2=C(C=C1)OCO2)NCC(C3=CC(=C(C=C3)O)O)O,331.4,2.1,91.2,4.0,6.0,6.0,PubChem,Available
2487,Protriptyline,4976.0,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,263.4,4.4,12.0,1.0,1.0,4.0,PubChem,Available
2488,Proxibarbal,17336.0,CC(CC1(C(=O)NC(=O)NC1=O)CC=C)O,226.23,0.2,95.5,3.0,4.0,4.0,PubChem,Available
2489,Proxyphylline,4977.0,CC(CN1C=NC2=C1C(=O)N(C(=O)N2C)C)O,238.24,-0.8,78.7,1.0,4.0,2.0,PubChem,Available
2490,Prucalopride,3052762.0,COCCCN1CCC(CC1)NC(=O)C2=CC(=C(C3=C2OCC3)N)Cl,367.9,2.0,76.8,2.0,5.0,6.0,PubChem,Available
2491,Prulifloxacin,65947.0,CC1N2C3=CC(=C(C=C3C(=O)C(=C2S1)C(=O)O)F)N4CCN(CC4)CC5=C(OC(=O)O5)C,461.5,1.0,125.0,1.0,11.0,4.0,PubChem,Available
2492,Prussian blue,2724251.0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+2].[Fe+2].[Fe+2].[Fe+3].[Fe+3].[Fe+3].[Fe+3],859.2,,428.0,0.0,36.0,0.0,PubChem,Available
2493,Psilocybin,10624.0,CN(C)CCC1=CNC2=C1C(=CC=C2)OP(=O)(O)O,284.25,-1.6,85.8,3.0,5.0,5.0,PubChem,Available
2494,Puromycin,439530.0,CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)NC(=O)C(CC4=CC=C(C=C4)OC)N)O,471.5,0.0,161.0,4.0,10.0,8.0,PubChem,Available
2495,Pyrantel,708857.0,CN1CCCN=C1C=CC2=CC=CS2,206.31,1.6,43.8,0.0,2.0,2.0,PubChem,Available
2496,Pyrazinamide,1046.0,C1=CN=C(C=N1)C(=O)N,123.11,-0.6,68.9,1.0,3.0,1.0,PubChem,Available
2497,Pyrazolam,12562545.0,CC1=NN=C2N1C3=C(C=C(C=C3)Br)C(=NC2)C4=CC=CC=N4,354.2,1.4,56.0,0.0,4.0,1.0,PubChem,Available
2498,Pyridostigmine,4991.0,C[N+]1=CC=CC(=C1)OC(=O)N(C)C,181.21,0.7,33.4,0.0,2.0,2.0,PubChem,Available
2499,Pyrimethamine,4993.0,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,248.71,2.7,77.8,2.0,4.0,2.0,PubChem,Available
2500,Pyrithyldione,4994.0,CCC1(C(=O)C=CNC1=O)CC,167.2,1.0,46.2,1.0,2.0,2.0,PubChem,Available
2501,Pyronaridine,107771.0,COC1=NC2=C(C3=C(C=C(C=C3)Cl)N=C2C=C1)NC4=CC(=C(C(=C4)CN5CCCC5)O)CN6CCCC6,518.0,5.3,73.8,2.0,7.0,7.0,PubChem,Available
2502,Quazepam,4999.0,C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F,386.8,4.0,47.7,0.0,6.0,2.0,PubChem,Available
2503,Quercetin,5280343.0,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,302.23,1.5,127.0,5.0,7.0,1.0,PubChem,Available
2504,Quetiapine,5002.0,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,383.5,2.1,73.6,1.0,5.0,6.0,PubChem,Available
2505,Quifenadine,65600.0,C1CN2CCC1C(C2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O,293.4,3.4,23.5,1.0,2.0,3.0,PubChem,Available
2506,Quinacrine,237.0,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC,400.0,6.0,37.4,1.0,4.0,9.0,PubChem,Available
2507,Quinagolide,3086401.0,CCCN1CC(CC2C1CC3=C(C2)C(=CC=C3)O)NS(=O)(=O)N(CC)CC,395.6,3.1,81.3,2.0,6.0,7.0,PubChem,Available
2508,Quinapril,54892.0,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,438.5,1.2,95.9,2.0,6.0,10.0,PubChem,Available
2509,Quinaprilat,107994.0,CC(C(=O)N1CC2=CC=CC=C2CC1C(=O)O)NC(CCC3=CC=CC=C3)C(=O)O,410.5,0.5,107.0,3.0,6.0,8.0,PubChem,Available
2510,Quinestrol,9046.0,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC5CCCC5,364.5,5.3,29.5,1.0,2.0,3.0,PubChem,Available
2511,Quinethazone,6307.0,CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl,289.74,1.2,110.0,3.0,5.0,2.0,PubChem,Available
2512,Quingestanol,9842127.0,CC12CCC3C4CCC(=CC4=CCC3C1CCC2(C#C)O)OC5CCCC5,366.5,4.7,29.5,1.0,2.0,3.0,PubChem,Available
2513,Quingestanol acetate,18142.0,CC(=O)OC1(CCC2C1(CCC3C2CC=C4C3CCC(=C4)OC5CCCC5)C)C#C,408.6,5.3,35.5,0.0,3.0,5.0,PubChem,Available
2514,Quinidine,441074.0,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,324.4,2.9,45.6,1.0,4.0,4.0,PubChem,Available
2515,Quinisocaine,6857.0,CCCCC1=CC2=CC=CC=C2C(=N1)OCCN(C)C,272.4,4.2,25.4,0.0,3.0,7.0,PubChem,Available
2516,Quinupramine,93154.0,C1CN2CCC1C(C2)N3C4=CC=CC=C4CCC5=CC=CC=C53,304.4,4.5,6.5,0.0,2.0,1.0,PubChem,Available
