"# GtoPdb Version: 2026.2 - published: 2026-06-15"
"Target","Target ID","Target Subunit IDs","Target Gene Symbol","Target UniProt ID","Target Ensembl Gene ID","Target Ligand","Target Ligand ID","Target Ligand Subunit IDs","Target Ligand Gene Symbol","Target Ligand UniProt ID","Target Ligand Ensembl Gene ID","Target Ligand PubChem SID","Target Species","Ligand ID","Ligand","Ligand Type","Ligand Subunit IDs","Ligand Gene Symbol","Ligand Species","Ligand PubChem SID","Approved","Type","Action","Action comment","Selectivity","Endogenous","Primary Target","concentration Range","Affinity Units","Affinity High","Affinity Median","Affinity Low","Original Affinity Units","Original Affinity Low nm","Original Affinity Median nm","Original Affinity High nm","Original Affinity Relation","Assay Description","Receptor Site","Ligand Context","PubMed ID","Webpage URLs","Patent Numbers"
"Plasma membrane monoamine transporter","1120",,"SLC29A4","Q7RTT9","ENSG00000164638",,"",,,,,"","Human","8482","decynium 22",,,,,"252166690","false","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","7.0","","Ki","","100.0","","=","","","","16099839|27506881",,
"Plasma membrane monoamine transporter","1120",,"SLC29A4","Q7RTT9","ENSG00000164638",,"",,,,,"","Human","2399","desipramine",,,,,"135650171","true","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","4.489999771118164","","Ki","","32600.0","","=","","","","16099839|27506881",,
"Plasma membrane monoamine transporter","1120",,"SLC29A4","Q7RTT9","ENSG00000164638",,"",,,,,"","Human","4807","dipyridamole",,,,,"178101509","true","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","5.900000095367432","","-","","","","=","","","","24021350",,
"Plasma membrane monoamine transporter","1120",,"SLC29A4","Q7RTT9","ENSG00000164638",,"",,,,,"","Human","203","fluoxetine",,,,,"135650270","true","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","4.639999866485596","","Ki","","22700.0","","=","","","","16099839|27506881",,
"Plasma membrane monoamine transporter","1120",,"SLC29A4","Q7RTT9","ENSG00000164638",,"",,,,,"","Human","2342","quinidine",,,,,"135650872","true","Inhibitor","Inhibition","","Non-selective","false","false","","pKi","","4.599999904632568","","Ki","","25300.0","","=","","","","16099839|27506881",,
"Plasma membrane monoamine transporter","1120",,"SLC29A4","Q7RTT9","ENSG00000164638",,"",,,,,"","Human","2510","quinine",,,,,"135652709","true","Inhibitor","Inhibition","","Non-selective","false","false","","pKi","","4.570000171661377","","Ki","","26900.0","","=","","","","16099839|27506881",,
"Plasma membrane monoamine transporter","1120",,"SLC29A4","Q7RTT9","ENSG00000164638",,"",,,,,"","Human","4607","rhodamine123",,,,,"178101327","false","Inhibitor","Inhibition","","Non-selective","false","false","","pKi","","5.989999771118164","","Ki","","1020.0","","=","","","","16099839|27506881",,
"Plasma membrane monoamine transporter","1120",,"SLC29A4","Q7RTT9","ENSG00000164638",,"",,,,,"","Human","2406","verapamil",,,,,"135651305","true","Inhibitor","Inhibition","","Non-selective","false","false","","pKi","","4.730000019073486","","Ki","","18600.0","","=","","","","16099839|27506881",,
"PROT","938",,"SLC6A7","Q99884","ENSG00000011083",,"",,,,,"","Human","8520","compound 58 [PMID: 25037917]",,,,,"252166722","false","Inhibitor","Inhibition","","Selective","false","true","","pIC50","","7.739999771118164","","IC50","","18.0","","=","","","","25037917",,
"PROT","938",,"SLC6A7","Q99884","ENSG00000011083",,"",,,,,"","Human","4576","LP-403812",,,,,"178101297","false","Inhibitor","Inhibition",,"Selective","false","false",,"pIC50","","7.0","","IC50","","110.0","",,,,,"19159658",,
"Proton-coupled Amino acid Transporter 1","1161",,"SLC36A1","Q7Z2H8","ENSG00000123643",,"",,,,,"","Human","1013","17&beta;-estradiol",,,,,"135651381","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","5.199999809265137","","5.0","-","","","","=","","","","32835702",,
"Proton-coupled Amino acid Transporter 1","1161",,"SLC36A1","Q7Z2H8","ENSG00000123643",,"",,,,,"","Human","4671","5-hydroxy-L-tryptophan",,,,,"178101386","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKi","","3.0","","Ki","","900000.0","",,,,,"16126914",,
"Proton-coupled Amino acid Transporter 1","1161",,"SLC36A1","Q7Z2H8","ENSG00000123643",,"",,,,,"","Human","5","5-hydroxytryptamine",,,,,"135651413","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKi","","2.2","","Ki","","5700000.0","",,,,,"16126914",,
"Proton-coupled Amino acid Transporter 1","1161",,"SLC36A1","Q7Z2H8","ENSG00000123643",,"",,,,,"","Human","2714","diclofenac",,,,,"135650177","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","3.569999933242798","","IC50","","272000.0","","=","","","","39861697",,
"Proton-coupled Amino acid Transporter 1","1161",,"SLC36A1","Q7Z2H8","ENSG00000123643",,"",,,,,"","Human","7071","ethinylestradiol",,,,,"178103650","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","4.599999904632568","","4.300000190734863","-","","","","=","","","","32835702",,
"Proton-coupled Amino acid Transporter 1","1161",,"SLC36A1","Q7Z2H8","ENSG00000123643",,"",,,,,"","Human","4194","flurbiprofen",,,,,"178101011","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","3.549999952316284","","IC50","","280000.0","","=","","","","39861697",,
"Proton-coupled Amino acid Transporter 1","1161",,"SLC36A1","Q7Z2H8","ENSG00000123643",,"",,,,,"","Human","2713","ibuprofen",,,,,"135650365","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","3.0199999809265137","","IC50","","954000.0","","=","","","","39861697",,
"Proton-coupled Amino acid Transporter 1","1161",,"SLC36A1","Q7Z2H8","ENSG00000123643",,"",,,,,"","Human","4709","indole-3-propionic acid",,,,,"178101420","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKi","","2.3","","Ki","","4600000.0","",,,,,"16126914",,
"Proton-coupled Amino acid Transporter 1","1161",,"SLC36A1","Q7Z2H8","ENSG00000123643",,"",,,,,"","Human","717","L-tryptophan",,,,,"135651515","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKi","","2.3","","Ki","","4600000.0","",,,,,"16126914",,
"Proton-coupled Amino acid Transporter 2","1162",,"SLC36A2","Q495M3","ENSG00000186335",,"",,,,,"","Human","4671","5-hydroxy-L-tryptophan",,,,,"178101386","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"pIC50","","2.8","","IC50","","1600000.0","",,,,,"20691150",,
"Proton-coupled Amino acid Transporter 2","1162",,"SLC36A2","Q495M3","ENSG00000186335",,"",,,,,"","Human","4693","&alpha;-methyl-D,L-tryptophan",,,,,"178101406","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"pIC50","","2.5","","IC50","","3500000.0","",,,,,"20691150",,
"Proton-coupled folate transporter","1213",,"SLC46A1","Q96NT5","ENSG00000076351",,"",,,,,"","Human","1909","indomethacin",,,,,"135650390","true","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","3.7","","IC50","","200000.0","","=","","","","17129779",,
"Proton-coupled folate transporter","1213",,"SLC46A1","Q96NT5","ENSG00000076351",,"",,,,,"","Human","4840","sulfasalazine",,,,,"178101542","true","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","4.2","","IC50","","60000.0","","=","","","","17129779",,
"Proton-coupled folate transporter","1213",,"SLC46A1","Q96NT5","ENSG00000076351",,"",,,,,"","Human","6690","[<sup>3</sup>H]folinic acid",,,,,"178103302","false","None","Binding","","Not Determined","false","false","","-","","","","-","","","","=","","","",,,
"Proton-coupled folate transporter","1213",,"SLC46A1","Q96NT5","ENSG00000076351",,"",,,,,"","Human","6689","[<sup>3</sup>H]N<sup>5</sup>-methylfolate",,,,,"178103301","false","None","Binding","","Not Determined","false","false","","-","","","","-","","","","=","","","",,,
"Proton-coupled folate transporter","1213",,"SLC46A1","Q96NT5","ENSG00000076351",,"",,,,,"","Human","6688","[<sup>3</sup>H]pemetrexed",,,,,"178103300","false","None","Binding","","Not Determined","false","false","","-","","","","-","","","","=","","","",,,
"Proton-coupled folate transporter","1213",,"SLC46A1","Q96NT5","ENSG00000076351",,"",,,,,"","Human","4562","[<sup>3</sup>H]folic acid",,,,,"178101283","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,,,
"Proton-coupled folate transporter","1213",,"SLC46A1","Q96NT5","ENSG00000076351",,"",,,,,"","Human","4674","[<sup>3</sup>H]methotrexate",,,,,"178101388","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,,,
"Reduced folate transporter 1","1014",,"SLC19A1","P41440","ENSG00000173638",,"",,,,,"","Human","8890","compound 9 [PMID: 15615544]",,,,,"310264671","false","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","6.550000190734863","","Ki","","280.0","","=","Inhibition of [<sup>3</sup>H]methotrexate uptake by CCRF-CEM (human T lymphoblast) cells.","","","15615544",,
"Reduced folate transporter 1","1014",,"SLC19A1","P41440","ENSG00000173638",,"",,,,,"","Human","4815","methotrexate",,,,,"178101517","true","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","5.329999923706055","","Ki","","4700.0","","=","Inhibition of [<sup>3</sup>H]methotrexate uptake by CCRF-CEM (human T lymphoblast) cells.","","","15615544",,
"Reduced folate transporter 1","1014",,"SLC19A1","P41440","ENSG00000173638",,"",,,,,"","Human","4562","[<sup>3</sup>H]folic acid",,,,,"178101283","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,"9525913",,
"Reduced folate transporter 1","1014",,"SLC19A1","P41440","ENSG00000173638",,"",,,,,"","Human","4674","[<sup>3</sup>H]methotrexate",,,,,"178101388","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,"9525913",,
"SERCA1","840",,,,,,"",,,,,"","Rabbit","12968","CDN1163",,,,,"485206089","false","Allosteric modulator","Activation","","Not Determined","false","false","","pEC50","","5.21999979019165","","EC50","","6000.0","","=","Measuring enhanced Ca2+ ion translocation by SERCA ATP-ase in rabbit skeletal muscle SR vesicles that contain a high level of SERCA1a isoform","","","34297466",,
"SERCA1","840",,"ATP2A1","O14983","ENSG00000196296",,"",,,,,"","Human","8822","TGN4",,,,,"252827479","false","Allosteric modulator","Negative","","Not Determined","false","false","","pIC50","","8.920000076293945","","IC50","","1.2000000476837158","","=","","","","15828839",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","200","amitriptyline",,,,,"135649939","true","Inhibitor","Inhibition","","Selective","false","true","","pKi","","6.849999904632568","","Ki","","141.0","","=","","","","23602445",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","201","amoxapine","https://doi.org/10.22427/NTP-DATA-107-022-001-000-3",,,,"135649941","true","Inhibitor","Inhibition","","Non-selective","false","true","","pKi","","7.739999771118164","","Ki","","18.0","","=","","","",,"https://doi.org/10.22427/NTP-DATA-107-022-001-000-3",
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7118","atomoxetine",,,,,"178103695","true","Inhibitor","Inhibition","","Non-selective","false","false","","pKd","","8.050000190734863","","Kd","","8.899999618530273","","=","","","","9871604",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7547","citalopram",,,,,"223365883","true","Inhibitor","Inhibition","","Selective","false","true","","pKi","","8.359999656677246","","Ki","","4.380000114440918","","=","Displacement of [<sup>3</sup>H]citalopram from human SERT expressed in HEK293 cells.","","","18487050",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","2398","clomipramine",,,,,"135650111","true","Inhibitor","Inhibition","","Selective","false","true","","pKd","","9.550000190734863","","Kd","","0.2800000011920929","","=","","","","9537821",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","2398","clomipramine",,,,,"135650111","true","Inhibitor","Inhibition","","Selective","false","true","","pKi","","9.680000305175781","","Ki","","0.20999999344348907","","=","","","","9537821",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7901","dapoxetine",,,,,"249565584","true","Inhibitor","Inhibition","","Selective","false","true","","pIC50","","8.949999809265137","","IC50","","1.1200000047683716","","=","Inhibition of the reuptake of [<sup>3</sup>H]5-HT","","",,,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","2399","desipramine",,,,,"135650171","true","Inhibitor","Inhibition","","Non-selective","false","true","","pKi","","6.789999961853027","","Ki","","163.0","","=","Assay using HEK-293 cells transfected with hSERT","","","9400006",,
"SERT","928",,"Slc6a4","P31652","ENSRNOG00000003476",,"",,,,,"","Rat","2399","desipramine",,,,,"135650171","true","Inhibitor","Inhibition","","Non-selective","false","false","","pKi","","7.699999809265137","","Ki","","20.0","","=","","","","20945906",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7158","desvenlafaxine",,,,,"178103733","true","Inhibitor","Inhibition","","Not Determined","false","true","","pKi","","7.820000171661377","","Ki","","15.0","","=","","","","24900709",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7549","dosulepin",,,,,"223365885","true","Inhibitor","Inhibition","","Non-selective","false","true","","pKi","","8.069999694824219","","Ki","","8.600000381469727","","=","","","","9537821",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","1225","doxepin",,,,,"135650208","true","Inhibitor","Inhibition","","Not Determined","false","true","","pKi","","7.170000076293945","","Ki","","68.0","","=","","","","9537821",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","202","duloxetine",,,,,"135650212","true","Inhibitor","Inhibition","","Not Determined","false","true","","pKi","","8.300000190734863","","Ki","","5.0","","=","","","","18387300",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7177","escitalopram",,,,,"178103752","true","Inhibitor","Inhibition","","Not Determined","false","true","","pKd","","8.680000305175781","","Kd","","2.0999999046325684","","=","","","","27049939",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7177","escitalopram",,,,,"178103752","true","Inhibitor","Inhibition","","Selective","false","true","","pIC50","","9.0","","IC50","","1.0","","=","","","","19720528",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","203","fluoxetine",,,,,"135650270","true","Inhibitor","Inhibition","","Selective","false","true","","pKi","","8.5","","Ki","","3.0","","=","","","","9537821",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7189","fluvoxamine",,,,,"178103764","true","Inhibitor","Inhibition","","Selective","false","true","","pKd","","8.65999984741211","","Kd","","2.200000047683716","","=","","","","9537821",,
"SERT","928",,"Slc6a4","P31652","ENSRNOG00000003476",,"",,,,,"","Rat","7189","fluvoxamine",,,,,"178103764","true","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","8.1899995803833","","Ki","","6.5","","=","Inhibition of [<sup>3</sup>]5-HT uptake into rat astrocyte cultures.","","","11311448",,
"SERT","928",,"Slc6a4","P31652","ENSRNOG00000003476",,"",,,,,"","Rat","9880","H05",,,,,"363894174","false","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","8.319999694824219","","Ki","","4.809999942779541","","=","","","","29615471",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","13148","ibogaine",,,,,"491299930","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","6.300000190734863","","IC50","","500.0","","=","","","","35707155",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","357","imipramine",,,,,"135650384","true","Inhibitor","Inhibition","","Non-selective","false","true","","pKi","","7.690000057220459","","Ki","","20.299999237060547","","=","Displacement of [<sup>3</sup>H]citalopram from hSERT.","","","8496700",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7435","levomilnacipran",,,,,"178104007","true","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","6.489999771118164","","IC50","","320.0","","=","","","","18468895",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7551","lofepramine",,,,,"223365887","true","Inhibitor","Inhibition","","Not Determined","false","true","","pKi","","7.21999979019165","","Ki","","60.0","","=","","","","9537821",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","9099","lumateperone",,,,,"315661184","true","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","7.210000038146973","","Ki","","62.0","","=","","","","25120104|24559051",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7436","milnacipran",,,,,"178104008","true","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","7.300000190734863","","IC50","","50.119998931884766","","=","","","","23347683",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7247","nefazodone",,,,,"178103821","true","Inhibitor","Inhibition","","Non-selective","false","true","","pKd","","6.699999809265137","","Kd","","200.0","","=","","","","9871604",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","2404","nortriptyline","https://doi.org/10.22427/NTP-DATA-107-022-001-000-3",,,,"135650736","true","Inhibitor","Inhibition","","Non-selective","false","true","","pKi","","8.15999984741211","","Ki","","6.980000019073486","","=","","","",,"https://doi.org/10.22427/NTP-DATA-107-022-001-000-3",
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7537","norzotepine",,,,,"187051838","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.210000038146973","","IC50","","6191.0","","=","","","","20223878",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","4790","paroxetine",,,,,"178101492","true","Inhibitor","Inhibition","","Selective","false","true","","pKi","","9.600000381469727","","Ki","","0.25","","=","","","","9537821",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","4790","paroxetine",,,,,"178101492","true","Inhibitor","Inhibition","","Not Determined","false","true","","pKd","","10.100000381469727","","Kd","","0.07999999821186066","","=","","","","27049939",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7266","phenelzine",,,,,"178103840","true","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","5.0","","Ki","","10000.0","",">","","","","9537821",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7285","protriptyline",,,,,"178103859","true","Inhibitor","Inhibition","","Selective","false","true","","pKd","","7.710000038146973","","Kd","","19.600000381469727","","=","","","","9537821",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","4798","sertraline",,,,,"178101500","true","Inhibitor","Inhibition","","Selective","false","true","","pKi","","9.100000381469727","","Ki","","0.7900000214576721","","=","","","",,,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","2586","sibutramine","https://doi.org/10.22427/NTP-DATA-107-022-001-000-3",,,,"135651043","true","Inhibitor","Inhibition","","Family selective","false","false","","pKi","","5.960000038146973","","Ki","","1108.0","","=","","","",,"https://doi.org/10.22427/NTP-DATA-107-022-001-000-3",
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","4621","[<sup>3</sup>H]citalopram",,,,,"178101339","false","Inhibitor","Inhibition","","Non-selective","false","false","","pKd","","8.300000190734863","","Kd","","5.0","","=","","","",,,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","4561","[<sup>3</sup>H]paroxetine",,,,,"178101282","false","Inhibitor","Inhibition","","Non-selective","false","false","","pKd","","9.699999809265137","","Kd","","0.20000000298023224","","=","","","",,,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","12766","toludesvenlafaxine",,,,,"483123314","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","6.139999866485596","","IC50","","723.0","","=","","","","31617718",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7317","trimipramine",,,,,"178103890","true","Inhibitor","Inhibition","","Non-selective","false","true","","pKi","","6.829999923706055","","Ki","","149.0","","=","","","","9537821",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7321","venlafaxine",,,,,"178103894","true","Inhibitor","Inhibition","","Selective","false","true","","pIC50","","7.570000171661377","","IC50","","27.0","","=","","","","20378347",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7427","vilazodone",,,,,"178103999","true","Inhibitor","Inhibition","","Non-selective","false","true","","pIC50","9.300000190734863","","8.800000190734863","IC50","1.5800000429153442","","0.5","=","","","","19499624|15341484",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","7351","vortioxetine",,,,,"178103923","true","Inhibitor","Inhibition","","Non-selective","false","true","","pKi","","8.800000190734863","","Ki","","1.600000023841858","","=","","","","21486038",,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","59","ziprasidone",,,,,"135651359","true","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","7.28000020980835","","Ki","","53.0","","=","","","",,,
"SERT","928",,"SLC6A4","P31645","ENSG00000108576",,"",,,,,"","Human","103","zotepine",,,,,"135651367","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.139999866485596","","IC50","","7270.0","","=","","","","20223878",,
"SGLT6","925",,"SLC5A11","Q8WWX8","ENSG00000158865",,"",,,,,"","Human","4757","phlorizin",,,,,"178101467","false","Inhibitor","Inhibition","","Non-selective","false","false","","pKi","","4.099999904632568","","Ki","","76000.0","","=","","","","12133831",,
"SMCT1","922",,"SLC5A8","Q8N695","ENSG00000256870",,"",,,,,"","Human","4820","fenoprofen",,,,,"178101522","true","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","4.570000171661377","","IC50","","27000.0","","=","","","","16729224",,
"SMCT1","922",,"SLC5A8","Q8N695","ENSG00000256870",,"",,,,,"","Human","2713","ibuprofen",,,,,"135650365","true","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","4.199999809265137","","IC50","","63095.0","","=","","","","16729224",,
"SMCT1","922",,"SLC5A8","Q8N695","ENSG00000256870",,"",,,,,"","Human","4795","ketoprofen",,,,,"178101497","true","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","3.9200000762939453","","IC50","","119000.0","","=","","","","16729224",,
"SMIT","924",,"SLC5A3","P53794","ENSG00000198743",,"",,,,,"","Human","4757","phlorizin",,,,,"178101467","false","Inhibitor","Inhibition","","Non-selective","false","false","","-","","","","-","","","","=","","","","12133831",,
"Sodium/bile acid and sulphated solute cotransporter 1","959",,"SLC10A1","Q14973","ENSG00000100652",,"",,,,,"","Human","1024","cyclosporin A",,,,,"135652074","true","Inhibitor","Inhibition","","Non-selective","false","false","","pKi","","5.119999885559082","","Ki","","7600.0","","=","","","","23339484",,
"Sodium/bile acid and sulphated solute cotransporter 1","959",,"SLC10A1","Q14973","ENSG00000100652",,"",,,,,"","Human","1024","cyclosporin A",,,,,"135652074","true","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","6.0","","IC50","","1000.0","","=","","","","10565843",,
"Sodium/bile acid and sulphated solute cotransporter 1","959",,"SLC10A1","Q14973","ENSG00000100652",,"",,,,,"","Human","589","irbesartan",,,,,"135650414","true","Inhibitor","Inhibition","","Non-selective","false","false","","pKi","","4.920000076293945","","Ki","","11900.0","","=","","","","23339484",,
"Sodium/bile acid and sulphated solute cotransporter 1","959",,"SLC10A1","Q14973","ENSG00000100652",,"",,,,,"","Human","7596","(+)-propranolol",,,,,"223365931","false","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","5.260000228881836","","IC50","","5500.0","","=","","","","10565843",,
"Sodium/bile acid and sulphated solute cotransporter 1","959",,"SLC10A1","Q14973","ENSG00000100652",,"",,,,,"","Human","63","(-)-propranolol",,,,,"135650859","false","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","8.210000038146973","","IC50","","6.099999904632568","","=","","","","10565843",,
"Sodium/bile acid and sulphated solute cotransporter 1","959",,"SLC10A1","Q14973","ENSG00000100652",,"",,,,,"","Human","7104","ursodeoxycholic acid",,,,,"178103681","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.440000057220459","","IC50","","3600.0","","=","Inhibition of taurocholate uptake by HeLa cells  expressing hSLC10A1/NTCP","","","10565843",,
"Sodium/bile acid and sulphated solute cotransporter 1","959",,"SLC10A1","Q14973","ENSG00000100652",,"",,,,,"","Human","12775","bulevirtide",,,,,"483123323","true","None","Binding","","Not Determined","false","false","","-","","","","-","","","","=","","","",,,
"Sodium/bile acid and sulphated solute cotransporter 2","960",,"SLC10A2","Q12908","ENSG00000125255",,"",,,,,"","Human","6529","264W94",,,,,"178103143","false","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","7.32","","IC50","","48.0","","=","","","","14552767|23678871",,
"Sodium/bile acid and sulphated solute cotransporter 2","960",,"SLC10A2","Q12908","ENSG00000125255",,"",,,,,"","Human","9996","elobixibat","https://patents.google.com/patent/US20130225511A1/en",,,,"374883883","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.920000076293945","","IC50","","1.2000000476837158","","=","Measuring inhibition of IBAT-mediated glycocholic acid uptake in HEK cells.","","",,"https://patents.google.com/patent/US20130225511A1/en","US20130225511A1"
"Sodium/bile acid and sulphated solute cotransporter 2","960",,"SLC10A2","Q12908","ENSG00000125255",,"",,,,,"","Human","14439","linerixibat",,,,,"","true","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","7.380000114440918","","IC50","","42.0","","=","Determined as inhibition of <sup>3</sup>H-taurocholate uptake in HEK293 cells expressing hASBT","","","23678871",,
"Sodium/bile acid and sulphated solute cotransporter 2","960",,"SLC10A2","Q12908","ENSG00000125255",,"",,,,,"","Human","11708","maralixibat",,,,,"442878734","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","9.550000190734863","","IC50","","0.2800000011920929","","=","<i>In vitro</i> inhibition of [<sup>14</sup>C]taurocholate uptake <i>via</i> hASBT expressed in BHK cells.","","","16134951",,
"Sodium/bile acid and sulphated solute cotransporter 2","960",,"SLC10A2","Q12908","ENSG00000125255",,"",,,,,"","Human","11194","odevixibat","https://patents.google.com/patent/US9694018B1/en",,,,"434122254","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","9.800000190734863","","IC50","","0.1599999964237213","","=","Inhibition of glycocholic acid uptake via hASBT in vitro.","","",,"https://patents.google.com/patent/US9694018B1/en","US9694018B1"
"Sodium/bile acid and sulphated solute cotransporter 2","960",,"SLC10A2","Q12908","ENSG00000125255",,"",,,,,"","Human","6530","SC-435",,,,,"178103144","false","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","8.82","","IC50","","1.5","","=","","","","12810816",,
"Sodium/bile acid and sulphated solute cotransporter 2","960",,"SLC10A2","Q12908","ENSG00000125255",,"",,,,,"","Human","4546","[<sup>3</sup>H]taurocholic acid",,,,,"178101267","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,"9458785",,
"Sodium/calcium exchanger 1","945",,,,,,"",,,,,"","Dog","11160","neurounina-1",,,,,"434122220","false","Activator","Activation","","Not Determined","false","false","","pEC50","","8.850000381469727","","EC50","","1.399999976158142","","=","Increase in sodium-dependent calcium efflux in BHK cells expressing canine NCX1.","","","23066092",,
"Sodium/calcium exchanger 1","945",,"SLC8A1","P32418","ENSG00000183023",,"",,,,,"","Human","13934","SAR296968",,,,,"513757619","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.130000114440918","","IC50","","74.0","","=","","","","33602875",,
